,co2_forcing_2023,effective_f2x
1044151,2.403397097598542,4.151693904501778
1044731,2.4063976504211846,4.11719867452978
1046031,2.1795696432150704,3.765155303571909
1046776,2.172234697691972,3.731373785082374
1047354,2.1006367754852677,3.6145957219580143
1050153,2.1210779967474163,3.648628008376764
1051624,2.2461573998101616,3.8181243833678695
1052727,2.059617344923856,3.575459036137583
1054837,2.4698109594743096,4.2028323344925225
1055190,2.44655113400316,4.313763676116837
1058144,2.107007387881076,3.6835262470057293
1063266,2.3132903072993662,3.9041589576590723
1065720,2.438597028622954,4.301050947889063
1066826,2.3249789307905204,3.9211146495019604
1070723,2.329287976967322,4.0300153155708776
1074536,2.6366963151057217,4.343100007993151
1074613,2.173555388944507,3.6658035504994393
1075686,2.3685944140810933,4.087979840384159
1079368,2.44860868224507,4.159157726913542
1081091,2.3487306231864507,4.035129446336222
1082576,2.4005650551294306,4.1224779181160605
1083144,2.365129573040278,4.072877569941487
1088471,2.2822192201387352,3.9300544104536996
1089202,2.3386635136961003,3.990925329604026
1091154,2.4141470574634623,4.120099228546565
1091425,2.36070818489228,4.008108371363379
1092033,2.189898194124993,3.823218033491977
1093442,2.2771568631647163,4.088159130713474
1095145,2.5978235044454547,4.246090674699906
1096682,2.4416067868823994,4.15903199534916
1097039,2.5545657994063458,4.313210628619787
1097709,2.228660155192575,3.841842838485003
1098073,2.568452213899217,4.344959364871456
1098990,2.2373067485323612,3.891845895219734
1099285,1.9425941855938735,3.270712132602096
1099543,2.107957805760737,3.6056351742309016
1100564,2.0901109726788314,3.5658786392465203
1101051,2.2812644797414827,3.963853583564812
1101821,2.2568405476424593,3.9169180218191073
1102062,2.353864966401474,4.04214345631309
1102741,2.512928201642766,4.4384772251690885
1106036,2.1417920139248623,3.6057507698177584
1108556,2.584200489253898,4.338071528089187
1109684,2.477978983831561,4.379289655308531
1110784,2.341711559081406,3.9496060000809203
1112135,2.2409659516631892,3.690597701688112
1112476,2.037334435301686,3.4801421921194633
1113067,2.0175435628085623,3.555310632803099
1114028,2.3132397241964493,3.9116989335736165
1114183,2.571538377953185,4.389645248606849
1114951,2.290455027893536,3.931825619595587
1115309,2.4342706295418868,4.259196134583015
1116629,2.152503102533612,3.6042752465741317
1118170,2.140729127362348,3.725674882234207
1118662,2.4828427340737433,4.270870359187636
1119235,2.3961583052103053,3.9952446866316675
1121266,2.530639059570417,4.378200728362711
1123024,2.1947149111528685,3.789251971228227
1123961,2.4732199264152888,4.088441282722473
1124751,2.254932655909203,3.83855143317209
1124998,2.4282453622079827,4.04703333845527
1125652,2.353346890543871,3.978837894244266
1125939,2.2079497170398388,3.866675959510788
1126994,2.460105263073558,4.028477774773071
1127447,2.394088993094898,4.032543373148898
1128885,2.509205627170553,4.199400393043213
1129922,2.399201352685217,4.056146708440248
1130090,2.2726045618269493,3.8875325987914904
1133271,2.2029017285284787,3.7016564800959864
1137145,2.2155804480628456,3.7305135716330606
1140326,2.0901080129106533,3.5335775971431715
1141869,2.1773858243498982,3.6381654374607586
1143812,2.4840195315330043,4.273503881482866
1143878,2.542079429143813,4.309862732031435
1144070,2.2733988825326596,3.786237448219111
1144772,2.6031150774946084,4.367404390323047
1145681,2.142833670469024,3.630953680053267
1145976,2.437171813023032,4.129815068227026
1150025,2.574282739692655,4.450430392905709
1151984,2.3532393514710384,4.079236885533643
1152333,2.2048494979642728,3.671985050309
1153075,2.2678904654553453,3.811238618931612
1155927,2.272456378747344,3.873148564057369
1158551,2.5063066484608663,4.232296066508401
1160936,2.3337548029563644,4.0018599675273165
1162460,2.229041158549706,3.7326240913074105
1163412,2.5190436607514726,4.224789466520145
1164911,2.0739036880050747,3.5630546535711587
1165149,2.3469337723468477,3.975734608692626
1165594,2.340021096869504,3.95644860617713
1169163,2.533585658329656,4.299134596517358
1169670,2.5223882232056023,4.230209334562271
1171041,2.195346159324352,3.845968584859285
1171262,2.1994530280904927,3.6923470717738036
1174169,1.809583799811181,3.11683846579782
1180808,2.3762043957588093,4.007750657554312
1180977,2.326873450545991,3.9202351620700817
1181696,2.1343114258557345,3.7349600376313394
1182513,2.525656710060282,4.225155546230235
1184506,2.2547943839151716,3.711059529409914
1188530,2.1732720190245978,3.7606187786428347
1188867,2.242168945006446,3.7517174143324303
1188943,2.3567983407734023,4.012822063496888
1190927,2.0751728669643574,3.3905302052263133
1193553,2.0395338409857717,3.4957446005594894
1199960,2.477073668693556,4.297991028320155
1200914,2.597579446096906,4.307238312502195
1201318,2.385193341920505,3.9993877725093703
1203791,2.387086602508454,4.032101740978237
1204403,2.5069413209641183,4.146154220307088
1206871,2.251534608464665,3.736718065719988
1207113,2.3608753683007397,3.8637035413307106
1208572,2.364295264783135,3.934490284475244
1209388,2.4166655363499854,4.092033966914627
1214016,2.386443829482541,4.075806792460343
1215301,2.442273656621641,4.286680588382246
1217771,2.3826882869211525,4.053246058967523
1219040,2.3945555227822917,4.040137776289942
1220743,2.0696232572946256,3.4722028519813533
1223830,2.325099495789899,3.875021457954184
1223858,2.1785515320555366,3.7835217924196254
1226325,2.3919787775323886,4.045373665600939
1228420,2.599991761715089,4.329109796665007
1230929,2.440667841806764,4.006157153702673
1235243,2.248924074682903,3.836708752832795
1235538,2.51565200310959,4.2665708639271624
1236679,2.4035240352677945,4.02568923640512
1236806,2.5401596906729527,4.2822041146185095
1238697,2.1937781166476773,3.6095128505427105
1242962,2.35438703383823,4.023833239268605
1243925,2.2225151919993,3.613450246766423
1251353,1.9715671817064098,3.4535528062223424
1256391,2.255939280241543,3.9036342195232114
1257752,2.3793962739635033,4.1719530833563425
1258419,2.310183080571029,4.0290109544278305
1259685,2.4493907865644324,4.133441223826134
1260032,2.5370359448094506,4.304421423762753
1260295,2.3353661722841346,3.9761914698418037
1260571,2.4311043477884087,4.015264331714912
1261285,2.1748413189705333,3.6956211754500523
1263787,2.078983077740192,3.518736443053288
1267099,2.2874522535130737,4.022248335663763
1267275,2.281583178433065,3.96342068689578
1271179,2.4023913579729497,4.112335272026363
1271844,2.3895596646116535,4.018598862727078
1272255,2.320140720180292,4.016266575207379
1273449,2.61250207967934,4.414112116934644
1274969,2.5376082448342654,4.139365747902987
1275715,2.1264208357943937,3.5817696208345766
1277133,2.3152592715285323,4.039460468224774
1277161,2.35312586731283,3.8269485935221925
1284545,2.3571811849752073,4.1288716125682265
1284725,2.2601828376906634,3.767455998182569
1284933,2.2020897992321635,3.726267841012342
1286150,2.2314190728704317,3.772585511278984
1286361,2.3833684364847203,4.172067258316655
1287236,2.2975797893745225,3.9070890794870827
1288165,2.129343485963336,3.6692203646997243
1288458,2.2047649622577725,3.671456488638426
1289929,2.35579239054667,3.9358138968704437
1290175,2.246174141963683,3.732591923236707
1290869,2.510773960979366,4.183316625502012
1292756,2.4104000184053427,4.100004602909328
1294055,2.1757269192776274,3.706960135908756
1295878,2.0445243392388277,3.5435525471531073
1297755,2.5250871240901174,4.204241592723187
1298926,2.573477135762965,4.398183379126703
1299104,2.512793662653641,4.191224174586442
1302826,2.4308825984473748,4.092402542163133
1304396,2.359521174794365,3.8996160465986254
1305319,2.3594390806967325,4.004376499984403
1305884,2.2959778723443427,4.044598270136501
1305976,2.257356209568605,3.8585919470559555
1308655,2.1063806330188197,3.6298224046378773
1308705,2.201311743028851,3.7286919304998194
1308962,2.267732872677889,3.858759849106296
1309654,2.268908143119589,3.8937672611077216
1310195,2.1408590197272197,3.6544922187471354
1310791,2.271872010505977,3.9149448385341206
1311053,2.4620284380229567,4.113023862365478
1312200,2.169960790123739,3.623259574967343
1312767,2.518454132830755,4.316243731555249
1313502,2.434321672183698,4.029070555497677
1314138,2.207768505200926,3.70055278146756
1314405,2.225443437004993,3.6684471547096593
1314945,2.1712265073702044,3.606586255075473
1318102,2.1516395136647946,3.699255065864097
1318243,2.158748100822105,3.760652913716782
1322102,2.5679314042477945,4.429486282596632
1325063,2.5005978983519936,4.212854121268345
1328395,2.3741194013244984,3.991276957646674
1328528,2.209204790875478,3.681657154407774
1328592,2.272678816023934,3.7272025727196865
1331031,2.3357868566161435,3.909979158950538
1331527,2.445406129852458,4.09126537802998
1333648,2.115422766587262,3.571286098357853
1335054,2.1986247549018985,3.7382898630896126
1335278,2.1321136219410266,3.5287163775825614
1335647,2.1026029479788657,3.6029229391232294
1337080,2.2872210552071155,3.8911968262550802
1339620,2.392610817243836,4.129680285886297
1342068,2.2512425808334817,3.9649732078584154
1342106,2.454111735687459,4.196836761629324
1342960,2.466949555468606,4.250956296837739
1344632,2.221543091932357,3.7273794566164193
1347296,2.2613618115051737,3.7781678784282597
1347646,2.382535666390088,4.192674446029852
1349689,2.3445749765463835,4.093813034231866
1350817,2.3025271246735493,4.044940867368179
1352728,2.350557918680345,4.01708662732696
1354160,2.2816454031597924,3.6955002291860657
1355102,2.182370781390923,3.878520104821393
1358350,2.333432379176174,4.010779928197487
1358588,2.292509839561612,3.958274758199567
1359486,2.316463035237917,4.090334998891303
1360323,2.3298751301198983,3.890044736279237
1364045,2.4420438633875823,4.13120623004258
1365701,2.4095630218549937,4.0589498449877786
1368857,2.409886233644197,3.997792762202954
1370367,2.3591422631989416,3.9671246887648355
1371994,2.5698515400376105,4.238348653950018
1372442,2.3602492203524448,3.9816630645950264
1373168,2.3273351077569173,3.860167187688003
1373667,2.3549357006726708,3.9555929552392817
1374162,2.357200931455421,4.088699572161728
1374691,2.2492260738807386,3.7244516545429125
1377583,2.158524874984926,3.7444272852111267
1378337,2.116265376711206,3.547286794670399
1378357,2.0753820785752235,3.535001553586057
1378522,2.176918028464216,3.77602473869024
1378679,2.278548946073962,3.804805654364904
1381351,2.4527013738896217,4.259428779401758
1384877,2.3693200962299046,4.083502765335607
1385103,2.320784783883959,3.907274765384417
1386417,2.1470993730956547,3.652996273199829
1388583,2.3409783537243185,3.9313885969517663
1394173,2.3094218831187687,3.9613093021572925
1397858,2.353139450901075,4.023824940111822
1399127,2.076520148700995,3.4859763031226225
1399310,2.209911197900202,3.7312461933341825
1402524,2.4323823226149845,4.163818846675633
1405027,2.180925072580803,3.61075455150671
1405203,2.0482860416940287,3.422654999043589
1407767,2.328490893044351,3.9156145483611273
1412144,2.148326962439706,3.6446205493439083
1413057,2.5907786018169197,4.341387197857738
1413987,2.163296941150485,3.674353244349702
1414634,1.968004144980392,3.3687276680751155
1416007,2.303546017518507,3.874717378099581
1417166,2.418270483714953,4.09552811119752
1419664,2.3662931753479564,3.9198715060076488
1420047,2.0815616393928247,3.6373277488558617
1421665,2.184308370627563,3.736523932606565
1421711,2.6405380525654065,4.376650833739268
1425658,2.2315972018542642,3.825552898535073
1427628,2.4755174497025796,4.198218562627993
1430963,2.16808244716039,3.6440103196005778
1432252,2.336697589313855,3.942636689174101
1433274,2.3745514677679185,4.177492818626565
1440793,2.2527003863654533,3.918373458082965
1441304,2.2619267384814647,3.9072432657222955
1446373,2.051378990385073,3.5885927204699595
1447255,2.0796994609128845,3.609238318741888
1447332,2.341139088569924,3.966102100837573
1449348,1.9111360969172921,3.2982436187981286
1449712,2.059816338877101,3.467549630275134
1450361,2.4371949496007064,4.0982016537172195
1450430,2.688926336663891,4.529459957933619
1451602,2.325393323267793,4.016223251672066
1452085,2.2020572084733363,3.8522326144089667
1454039,2.078503800388798,3.6655372058663804
1457605,2.262430902627587,3.992542606513247
1458756,2.479205503528049,4.275628227520859
1458878,2.4141758392171697,4.22247168202245
1463738,2.1590716484221533,3.756152434125022
1465076,2.3414966426365424,3.967191411141357
1465961,2.5100178551633885,4.151900415262061
1467387,2.511120060990493,4.2783584651466695
1467423,2.1487965459092515,3.5870226266714207
1468026,2.3876359123338813,4.005698225117237
1468813,2.3500801147551833,4.056646853135687
1469102,1.9688818580799334,3.4472238915622224
1475909,2.044024785200738,3.5971889282465077
1476811,2.217472882648097,3.8089919009231914
1477590,2.449343899772449,4.278305867074398
1477918,2.255039809804365,3.789433399733273
1477929,2.5763239308887873,4.308005975636102
1486902,2.400025668614521,3.970730685250353
1487638,2.225945158232943,3.7129046891144926
1487710,2.704188523983459,4.479924922250504
1489277,2.3384876870676212,3.9600818673100866
1491403,2.196563897193399,3.8146488056705254
1492063,2.481449758106029,4.0643950843154055
1496252,2.4244665064228843,4.193591704309549
1496880,2.347610902172941,4.190507920764256
1497386,2.299325157879747,3.9077075506736287
1497418,2.0764477095492047,3.668798785590413
1498338,2.390799339151559,4.091772425458492
1498758,2.3031270232234253,3.8617326694155025
1498791,2.2202469639402542,3.7345095040185172
1498838,2.6175584169671993,4.4035899323748335
