,a11,a12,a13,a21,a22,a23,a31,a32,a33,b1,b2,b3
726030,0.17218887778398057,0.4341491546860173,0.06778029899436784,0.09889057709083678,0.6758775513788836,0.1715929521062927,0.0023034435148265838,0.02560103840324348,0.9714160222431355,0.29815984068728035,0.04907600891439768,0.0006216930579519552
726880,0.21495153672023481,0.32964877612703897,0.15156996592687597,0.1835187618815436,0.3917489107150945,0.316748737654014,0.0045450219541311775,0.01706116653861961,0.9770856316724946,0.24656577947009117,0.08763151237839209,0.00106162221175036
727383,0.19632637099925399,0.3511915399260196,0.12809535716161669,0.1376514875436345,0.4792438288698516,0.303783297643325,0.00841855348113946,0.050936736310909794,0.9381383281021857,0.2787244922004234,0.068155725381428,0.002153571681459206
730441,0.22873475067222304,0.4402969425571117,0.08678420864716872,0.09699000649995453,0.6492674542194006,0.2202742398727187,0.0037224478278891963,0.04289140813492764,0.9526710281780156,0.3488231875910496,0.0478103159560379,0.0010215611721187442
730697,0.14210448632404815,0.4275544981567253,0.1512729578096332,0.14305542837952614,0.4945747267499425,0.2570127244892963,0.005679346728724443,0.02883891041675071,0.9634803178002191,0.277285450181241,0.10468412900594615,0.0019886405192407314
731215,0.034187814235016274,0.5407090178380265,0.09021640204800878,0.04496903877806654,0.7233625660160076,0.14287804207292587,0.0016514446884783342,0.03144807221431264,0.9653530736720501,0.2278050710739311,0.06039919987000622,0.0010526176307793943
736064,0.04993002972243328,0.5910262546769944,0.06346000924940935,0.0620898429104442,0.7384485198635884,0.09200500673177678,0.002608138324325185,0.035993838499573695,0.9592424075244904,0.2277094288358263,0.08278158582051505,0.0016606260706229271
737284,0.1084518970064638,0.3799711102361989,0.1368775496183169,0.12896230764854064,0.46476287331959726,0.22262185698407583,0.002450105973321727,0.011741084951287731,0.9842616985042268,0.36034537780625586,0.17661754562521229,0.0014878435329495497
738266,0.08761602083977572,0.3819877107383179,0.33579149596507807,0.0872944362673739,0.38829335072220805,0.44465999823056696,0.008987130600980085,0.05207655513088296,0.9354919798911697,0.2910412238424556,0.11927344792545383,0.005151175275609603
738741,0.12548627494327277,0.5069717085870126,0.15954782981145482,0.11770934945100377,0.563140094358588,0.25410706441314973,0.005774023473914613,0.039607474179648085,0.9530529389161362,0.28203025527490183,0.08819589087867706,0.0021228297818825844
739753,0.22843313203818436,0.32030735484221246,0.0945716568311516,0.11787780850696788,0.5348656831081069,0.2846839995707818,0.006382569703175106,0.05220745047630942,0.9395762029067508,0.2984274225233827,0.05235208375338008,0.0015342527316523696
745093,0.206989797869449,0.288195334804398,0.03968190630822786,0.05422796713640553,0.7396714277025314,0.17144309177514835,0.002790472284633875,0.06407207636569832,0.932120047413293,0.27932533782173896,0.020812805038361817,0.0006109794876868226
746422,0.1095011203733899,0.5825496406977474,0.13943381517545272,0.11389639476595997,0.6285168405852972,0.19185975537179104,0.01120447340024169,0.07885517267539636,0.9067938829674792,0.1840157541725216,0.07177268947975385,0.0034358886161070853
746788,0.06309137111130285,0.563197317919128,0.05141619710136687,0.07606574582835536,0.6790669053542844,0.06893563851870231,0.0004937581101653825,0.004901506049966178,0.9940807407786023,0.21665786281605373,0.1182673478893251,0.0003522475061364615
747734,0.12719638564619662,0.42555596663465023,0.28639077405323143,0.127142774112426,0.42886743410552447,0.3602545327793826,0.019191438286202515,0.08080215720361596,0.8944449551676098,0.20033583432093113,0.10428632977921869,0.006926390950450915
749409,0.09765091767424985,0.5829706646741282,0.1841078070083652,0.10143482552598669,0.6069649173564754,0.22591527478805304,0.004889025349085262,0.034479050285460035,0.9591722277700159,0.19334413415321364,0.09388444374555233,0.0020863643109865788
749590,0.17726214098038184,0.25401757058207025,0.12410291638250333,0.17836646986082078,0.3464652747297091,0.2964609998950425,0.00764337260251071,0.026002862170226144,0.9627651588282445,0.3412732176950881,0.13716962932189752,0.0027544925812798787
751423,0.08891204293360813,0.4231773088800729,0.26445078048324505,0.09390925413037164,0.453312120743758,0.3547054398034399,0.01402656100889377,0.08477897900764754,0.8947655929430975,0.2756414194075811,0.12097488594246467,0.00793011315366251
753863,0.14884717382949852,0.388031121274638,0.008201839489262003,0.05178389201140443,0.8824097831373288,0.028976288318671346,0.0004701670865966727,0.012446738991692147,0.9868929894621539,0.294356076230755,0.023830889494088785,0.00012300716465650627
754115,0.2782456209864925,0.3436087192188446,0.019366142866264403,0.06842825061560401,0.8237915330086653,0.07962833283298514,0.0009843552114791212,0.02032380760540224,0.9784535359769118,0.2946768082684864,0.02312202006442333,0.000195724213725683
756720,0.06558262165376405,0.5120640512184554,0.10520123643625864,0.07965665168385096,0.6233067999157356,0.14951638598401884,0.0019098331286676136,0.01744880181966414,0.9790326083878875,0.21058057153802626,0.0979494729083847,0.0010681717310633263
757958,0.22105566448554106,0.39783493769338024,0.04652937573636052,0.14393736199930954,0.6553471496629438,0.1292195899490333,0.0018125511240319222,0.013912999795778598,0.9837795896233821,0.29225854503532384,0.062452286029761626,0.0004322640184622805
758142,0.10309606858657733,0.41134197507614806,0.14762125616766464,0.10847148844646175,0.5157577030395546,0.26645296158798554,0.0049213600552817545,0.03368559512850596,0.959037485118477,0.2109565979817238,0.06824073298842429,0.0014704380381757596
758366,0.08516248445030078,0.4813835895477616,0.04727516940198124,0.10769278048260804,0.6662103987650111,0.08601597586356909,0.0022830926999794043,0.01856839061209757,0.9776977977568555,0.27600933155971596,0.10011845473450787,0.001036856522017033
759122,0.2554568050215305,0.2654959579247918,0.0022633805938612928,0.06189721141729969,0.8908871132404623,0.012701163153282971,0.00011902348704248519,0.0028648732105525576,0.9969768880833876,0.35198016717573016,0.025479939401600177,2.8950181845987564e-05
761195,0.19994624669089808,0.35469625698148405,0.11151262248700261,0.21865768514642284,0.40717561755718296,0.18828215779659702,0.0024324195120864734,0.006662166394010712,0.989954831201807,0.26179450281424904,0.1457669546917713,0.0007454281767369566
762543,0.19244409499584625,0.29281622096049575,0.028071921533877962,0.07674768245745825,0.7497940670066726,0.11965731466889633,0.000975097214435119,0.01585787127419918,0.9827819575285685,0.291380427770204,0.03221199535903214,0.00023055363530088627
764149,0.13267152430777834,0.5286843627912213,0.027137326122437667,0.12931918828046812,0.7292039553175091,0.05426745743183824,0.000999452878036501,0.008170868829698254,0.9904753924289037,0.2811004752886053,0.0786968520129843,0.0003197038678012885
764655,0.07883421379660129,0.482407186525886,0.14470745155857195,0.09070186891758908,0.5781023736733746,0.22315387525483033,0.00235683293000701,0.019330356723901175,0.9770120930839351,0.3348227458086147,0.12302240571619774,0.0014810679299226861
766411,0.07514231708388842,0.4249537691059653,0.09573817320471618,0.09657881335465868,0.5489981726402278,0.14827478003463335,0.009145449804282673,0.06232281236855463,0.9197680423047504,0.22039067583334365,0.11241217164657918,0.004778823598677377
769835,0.28437576094962125,0.22652806387002317,0.0640629469923692,0.11058282321128671,0.5367832362915812,0.2931182500512176,0.002048187775621782,0.019197295753676305,0.9781435571932402,0.332627223680419,0.04657644994685505,0.0004781312960176514
772795,0.10673358573994784,0.4331538387425046,0.022271745678815624,0.08683279662155438,0.7750806697442842,0.059025338775659714,0.0005998911189209216,0.007930764267142051,0.9911766093657584,0.28455938420322857,0.051383067521576016,0.00019025306978948014
774092,0.28231198083235914,0.3016271457546601,0.0197843539715745,0.11939672501128348,0.7393537828142783,0.08512358599009823,0.0008827430499632612,0.009594897820369114,0.9892826620626373,0.2749181432595699,0.03893753265701917,0.0001662906313644367
774099,0.22513143813228076,0.3343174955010707,0.07593991665294587,0.24134852378726226,0.42329183270448045,0.1566980552274609,0.0015922092371337144,0.004551013118337313,0.9932848893753472,0.3017580769290603,0.14786321631424995,0.0004733039690692567
774391,0.13916009482906277,0.5336241806459877,0.04268165967693274,0.1068629176004556,0.7447486748060451,0.08955259098711837,0.0015438137664375224,0.016174849186609105,0.9818244955045685,0.2467152976347734,0.05101567017426088,0.0003961205740394219
774396,0.08578493793758557,0.5152964074572136,0.009102912086881531,0.11311169905263195,0.7109671397854347,0.01590699257988705,0.00037618439768399804,0.002994732928152726,0.9963687713686102,0.21902345961607225,0.08990621200677176,0.00014625956958815237
775100,0.0611537904114815,0.40167348839722417,0.08672045559425054,0.06694893273180558,0.6447607117998458,0.19450885587731276,0.0021711723628032174,0.02921740499524398,0.9671091930453418,0.2363151805916855,0.049199424011422146,0.0007880960659455438
775102,0.09302560539499022,0.4745298919333018,0.17968504297410398,0.10155899055246342,0.5358160836277274,0.26219861578559933,0.007049173743771694,0.04806200465561625,0.9416800336286102,0.27337637021168426,0.10861781451721358,0.0034705201918620596
777522,0.2340720378632679,0.4446454770753505,0.03731617026169307,0.11230218600884868,0.7404358325006979,0.1040921433555234,0.0019474703149156775,0.021508860390987122,0.9761193160657196,0.2928297107600141,0.04451729150876764,0.0004375984990104398
782648,0.2142983505352697,0.3974823651957803,0.16474002780076827,0.15278444349741174,0.4581758808756229,0.3280839499370853,0.00924890755596592,0.047919802274227284,0.9409433761995416,0.28501948996638565,0.07774130861731299,0.00240779518157229
783646,0.08851903872599909,0.41759662479148635,0.12138579493753879,0.10843376772614957,0.531907267271263,0.2002605646788389,0.010408943742565258,0.06613428496733759,0.9163968118169177,0.24955559383809175,0.10678904213865836,0.00472982356251652
785535,0.2598448357394673,0.32343049157336845,0.15770578503861613,0.20316933349138738,0.3713652628463822,0.3354987530555574,0.008745882451326275,0.029618954640699097,0.9596991151649901,0.220613131715141,0.07662693914117416,0.0016489822792739605
785687,0.10694799909799035,0.45301836100641935,0.1033881415117916,0.1107997383792269,0.5937813399611502,0.194855340363926,0.0032694253210488857,0.025193591063311517,0.9700717602116279,0.3321160603370156,0.09921053628713959,0.0014455093764516808
787882,0.14221740906886615,0.45022765561087846,0.03980831342829396,0.09258804669606709,0.744464904845523,0.10168063533358253,0.003453609198983816,0.04289581384147987,0.9524023201165,0.2676632326203571,0.044592567849239824,0.0009085398528726493
788158,0.14780717556329828,0.4242021726390328,0.04455967602929164,0.07967465613184416,0.745682056410864,0.12224791944087952,0.00584162217011197,0.0853268290411617,0.9067028129159989,0.28490933824489356,0.038932508253249766,0.0015817624738894197
788171,0.14970773683085428,0.3923282037036279,0.06935826006036336,0.17903914296727838,0.47480626034768697,0.10931354381559957,0.0014881425967566248,0.005139511850318788,0.9924867495612201,0.2827133157764286,0.17230344856199353,0.0006442770016204872
789138,0.24071797169753414,0.3756155418696666,0.051457565428543135,0.1167941959178435,0.6714700650038916,0.15905369012761672,0.0026405458936374863,0.026248864881192012,0.9704425698953716,0.27334792261418944,0.04334780834959696,0.0005496592190086338
789436,0.07303490382275321,0.5394044315171879,0.022144714761803727,0.05646856258232286,0.845056034555134,0.048536861769261586,0.0009941808890282003,0.020814922106293824,0.9777208788885059,0.28015417881054366,0.038286481405315126,0.00036034973131078953
791911,0.17841285135285043,0.4081464063672067,0.034382876508833246,0.13893542788038607,0.6801538413913547,0.0919137392407181,0.0016101944996372809,0.012645020562392468,0.9851867181922036,0.2904985865783428,0.06820462671118209,0.0004276856266581613
795340,0.08521011805331875,0.5989303009769937,0.09751132390062556,0.09376841280860872,0.6889450582907468,0.14184061220788438,0.0039429530161832005,0.03663421305528412,0.9578740315477269,0.17555545469234943,0.060659711176395195,0.001245261628559592
795641,0.08752928193698672,0.38408739233905953,0.003580799702735455,0.044220326805379344,0.8971233071785275,0.012201692719930487,7.890323165025692e-05,0.0023353014546914227,0.9975400581640956,0.38196461478225846,0.03381089173661336,3.328865973005288e-05
801055,0.10822505157857965,0.555460691486099,0.08836463292366477,0.11751762986000895,0.6550611639038328,0.1382873587308459,0.004849504093787739,0.035871673740984565,0.9574636391823137,0.3047952602864432,0.10956892699073711,0.0022313369981917337
802100,0.17855862194557248,0.2965935755171321,0.24088119074552203,0.18290091984235238,0.3046833285814229,0.32294145693451565,0.008649457110617785,0.01880423241739573,0.9688961135207758,0.30759802943285874,0.20524215608385474,0.003953962693533747
804013,0.14545144074439623,0.5880433354606313,0.0850866836785062,0.1262632260288856,0.6804877592708416,0.14360527651471838,0.003088818681282519,0.02427916053668953,0.9719999001276138,0.2904170600369594,0.07947031479714048,0.0010119066217031973
805573,0.1438508554796829,0.4761643604040209,0.018197914340863753,0.06371808433949566,0.8484367203457046,0.04982279468542237,0.0019058900782906072,0.03899406339659412,0.9584596888173633,0.2804992998255192,0.02947939144625645,0.000496479843986183
806399,0.14350814008012439,0.5047722461307039,0.10581237701979988,0.14750134725733718,0.5855255498300864,0.1736238236826244,0.00276295974715969,0.015514825113812006,0.9808609607675169,0.2344065261256984,0.0889834742080112,0.0008209748032980102
808953,0.35356493917401755,0.25715347679680123,0.007098049369028769,0.06412147728238915,0.8695439050142391,0.042265771149563716,0.0004920750533722685,0.011750869706790306,0.987645486971802,0.3154157809347119,0.019864000783596077,9.207720688665927e-05
809795,0.1475988462093693,0.48242193147148954,0.07913532008049631,0.14295264166467153,0.6149795935492822,0.1497585986658867,0.004522751487325413,0.02888410980401731,0.96510140641529,0.19952215992238048,0.06332511723012085,0.0010233449864604568
810040,0.13700759176203364,0.43329612358399267,0.04779607530461672,0.06360859979658011,0.7631187885179006,0.13091103021891526,0.0034611159201044872,0.0645756991551268,0.9306882815947017,0.23194625952596978,0.02572821414663115,0.000774309757960515
810079,0.09095478447154948,0.5199218993841117,0.03235883574081546,0.06894972589041841,0.8040671489164122,0.07189980633850376,0.0017243189787498267,0.028890696234862213,0.9686471493912405,0.32196831012795046,0.049710899100202675,0.0006658723846599881
812157,0.07518891014702353,0.5392769508042513,0.07159282320599579,0.07568152507268205,0.7241322178454342,0.13148787362673942,0.0024435439398246485,0.03197851922907444,0.9644494847225459,0.23125574124182335,0.05060466649758555,0.0008312414316015786
813290,0.0855254410510744,0.4049703998351474,0.02425811344462548,0.04761847976424182,0.8310996964363584,0.0727094751193395,0.0017873418521082453,0.0455605928064531,0.9516583165487182,0.24439898367915197,0.024463945164037222,0.0005005114356744006
814907,0.1394285381842063,0.4481022113389147,0.07697985833476682,0.1300695555082156,0.6150962388269892,0.1601808839225033,0.0034004437566007334,0.02437645824019952,0.9709529595441673,0.29992547175771467,0.08461949272293569,0.001135496040844875
814921,0.07036645699725463,0.5609350696532424,0.005776957133816528,0.048368312742414814,0.8974881454398481,0.012895743735324863,0.0001487769911363118,0.0038515423322021147,0.9959310460700677,0.2586935119797128,0.029401777713910993,4.892332537369975e-05
815290,0.23194439755557142,0.3437448280623837,0.0724391693091678,0.2558160936928498,0.414044398145956,0.13568049010028754,0.002705881515921839,0.006810218212399658,0.9895046706612861,0.32284132071741856,0.17841566443871765,0.0008984407270918321
815420,0.0911432826673022,0.47097603572196145,0.08704517291944058,0.0806999057433971,0.6691626405726485,0.17901663798152745,0.0038196473416880115,0.04584560983727504,0.9486085793169271,0.23666828423439812,0.04797701774381946,0.001164443577417742
816037,0.23158717812413512,0.41790249137245833,0.025457224760088985,0.1378683345851047,0.7260405803533015,0.07378721012482778,0.001325919213587075,0.011649238258871267,0.9866880205615396,0.2998192306709017,0.05746722465130967,0.0003106744742178199
819294,0.08244929874784343,0.618889792356211,0.07601946887541765,0.07440110100911933,0.7537017635012266,0.12666096093232673,0.003232928355700336,0.04480721852455158,0.9509435632725175,0.22980318318588944,0.0466912938915047,0.0010489810069115534
819755,0.10819136724238838,0.2986907932266385,0.19103960245560864,0.12583304572655937,0.35355850382673204,0.304600917191313,0.0064736552123174605,0.0245010385554291,0.964446284090329,0.25594328628379565,0.1374998018434893,0.0029147809229741624
820069,0.20712094193012606,0.2527585174757261,0.16647852076144276,0.18907894459115307,0.2971412252421401,0.3606358099252709,0.004828510145592997,0.01398255120434374,0.979388321698219,0.2948054386164548,0.1208314045593113,0.001420695858850296
820372,0.18928629537558062,0.42294272321212284,0.03503824883874169,0.11144977761609456,0.7301141731688152,0.09781276555249005,0.003949559790159167,0.04184120557857754,0.9530130644238761,0.31918946465068265,0.05485828694278224,0.0010824198971871883
821798,0.16151223099887166,0.3792849690069844,0.1563964565846162,0.1511428057575819,0.4498714561564015,0.2924758554076433,0.008951139321855204,0.042006798108053287,0.9459870969928683,0.24549272674106318,0.08635024362161951,0.0024767375121928347
822600,0.21833100017906382,0.2820571591097536,0.15397643890365334,0.21204498344754774,0.32288107400779253,0.30522651701035325,0.0062122515875152095,0.016380462142494487,0.9752394300761925,0.31136181939676877,0.14399678094307666,0.0019528892155182796
825223,0.14420230032804077,0.42074238078564813,0.18542246143771807,0.1537379861218459,0.45068361236644244,0.24912684133680738,0.008030288686642942,0.02952734581345371,0.9590727944013442,0.2695936498992567,0.15816191443918282,0.0036390040171003332
826343,0.24730456516401866,0.407292971441946,0.006925638394966856,0.06772954672685967,0.8797590340821609,0.02479684954548988,0.0002895843017935059,0.00623505740856899,0.9934057643150873,0.379530868210607,0.031076085281953984,7.80350666059134e-05
828742,0.02936088608354438,0.4387982221247905,0.047037253671653116,0.03459521771743626,0.7930090543886041,0.11026901737876851,0.0014400130743787898,0.04281803905624345,0.9544323968426902,0.26166790157341563,0.03353226893100317,0.000706817033150269
832271,0.1334726207762199,0.5084599495722341,0.025063339240262713,0.11028077258433244,0.7617710161997324,0.05583497798429056,0.002856494881014151,0.029339845123502104,0.9667962682351721,0.2762750387850149,0.05982835310935357,0.0008357771140528143
833565,0.05646677675238325,0.48600829379796656,0.06908381615977008,0.07550614137615859,0.6706007882880344,0.11768028413112948,0.001592207479186482,0.017457757311169633,0.9795915819289578,0.29531343155136763,0.10355614773778436,0.0010327678667279338
834159,0.3446753490182444,0.13509435163815808,0.00462064408017911,0.015600275458434957,0.9218127936614953,0.05475751115170166,0.00013904127464090497,0.014268878774499106,0.9855496033988576,0.3446981530965892,0.005234165987073861,2.8396654088741636e-05
835717,0.05030860103928695,0.49804743866361517,0.04858687505554972,0.06732582377604854,0.7324812224351955,0.09041105624232106,0.0018714114322636564,0.025760891506995898,0.9708707988475291,0.1768051428282456,0.04815696035716877,0.0006566298226155271
836179,0.06704956723293924,0.5754068931492298,0.03199539260405286,0.07069511647881811,0.8017637681188631,0.05951976330262075,0.0014337457820642462,0.021708586730280983,0.9761451308319938,0.2622354409213795,0.05479253813469825,0.0005739623026087381
839186,0.19881936676195178,0.20139175807596266,0.3161636647418946,0.1360768087069811,0.17887504834282664,0.5904953301620296,0.01018490740323308,0.028152642988489487,0.9586567871973527,0.2735665685092604,0.09119953934643223,0.0028990679306540017
841347,0.1381150857522292,0.29337258508344516,0.33537678673669535,0.12940256525324592,0.28589769335222703,0.4767070365298316,0.014215887079768993,0.04581093650366999,0.9350781652939608,0.2367782803116426,0.10968008857766898,0.004971495567113646
841718,0.23564704268214137,0.3131158379408974,0.12285916079535393,0.16748137249252437,0.4289413214913941,0.3132008226907985,0.002791132919594514,0.01330253447026613,0.9831341285453922,0.30842072908224605,0.08488383629483527,0.0007252732238131651
843788,0.23667203846216744,0.3324825215991809,0.031045879670513202,0.04701832684570228,0.8034197802038573,0.12605339664827414,0.002390151418760307,0.0686242556348857,0.9282880559621921,0.26854038701678995,0.01579036427887136,0.0004685269077327039
845628,0.17235520340025381,0.40133927330249985,0.09204593626276443,0.13735822810660267,0.5653790205011044,0.21125832478518464,0.0040800370623290515,0.02736089505371076,0.9672307301885339,0.2724551064573094,0.07010223824821019,0.0010827285207570278
845904,0.06682174106680122,0.508955167256157,0.08545511975832619,0.07769664388532223,0.6806467038457692,0.15006510410965043,0.005264379224054199,0.06055723834998366,0.9311135674989629,0.2347945386648937,0.06348060347575135,0.0021241730816594275
846130,0.08628542152078635,0.42626912099561687,0.04664928858726357,0.07909169023479398,0.722065417334735,0.11459965026877765,0.0011909891061439406,0.01576881554068606,0.9823806622518608,0.2268802649594017,0.043360470102404805,0.00033946539315247634
849324,0.19457398805186799,0.313118913628187,0.06612693314778545,0.15970505593141723,0.530812305677392,0.19217636808986624,0.005079224649631308,0.028940741767336374,0.9640261458141832,0.2824715765474592,0.07775042064083812,0.0012950338930962195
850574,0.21695807950362225,0.32784748191533986,0.16725516307177485,0.14378798370628712,0.40574006480728575,0.37770118553967713,0.01146561219013593,0.05903578218504069,0.9265477877156721,0.2543699351600298,0.06428680138435981,0.002606797418977534
850949,0.11032339105218106,0.46316996314779435,0.03775305923693728,0.05031965272056969,0.8131024981915438,0.09961478283768108,0.0022597350172731978,0.05488225038120272,0.9419428001942366,0.23241562266336607,0.022098301739255144,0.0005471592641002914
851280,0.1220383881329183,0.35314685404953017,0.11636484074663639,0.12020135749621917,0.5018236121214622,0.2570873315898946,0.004597287481290117,0.029840529745425795,0.9633040472442042,0.27216195118616965,0.0805509576637761,0.0015046607820233008
852685,0.15350361353342357,0.21597317534276314,0.29456689949352083,0.1437052972582433,0.2148890126647842,0.47972384772085797,0.01229022393300549,0.030081133494079763,0.9521298571025104,0.23707024859327414,0.11409208052790906,0.003880261787920894
852969,0.25472239829359666,0.289348582616422,0.00420928712723572,0.031648620015933826,0.9294896865788537,0.022414998722149776,0.00029750653721276966,0.014484158262091797,0.9851262061261699,0.3545322510358299,0.012908189028515201,7.230750809936418e-05
853138,0.17698997471139924,0.3151913228261779,0.12702294367274267,0.09429880743355312,0.4923250230272493,0.3502300552457787,0.006003351973062073,0.05532648744405801,0.9365731221114255,0.23903823393510942,0.03963892793485691,0.0013163811863439556
857056,0.06084176640701408,0.3983841131081758,0.03338149281423828,0.07531764750836734,0.7265413766232891,0.08360104451001561,0.0009532993184673054,0.012628172224034598,0.9856850258041677,0.26122288889074313,0.05896903133995874,0.0003776319789899993
857229,0.1346295573117729,0.5120309639391937,0.060445133711270665,0.12765842710570383,0.6730669324665538,0.11646381381917632,0.002741517411961425,0.021186899635634637,0.9751499036294595,0.2378743517982539,0.06725487205582767,0.0007485425213072433
859234,0.14191102392033647,0.17837142836603392,0.27615314198010477,0.14620808095067184,0.18467363228198258,0.39757794673709285,0.01010350207039688,0.017745904731842295,0.965520472229094,0.24775378861073666,0.16670238268625917,0.0040703232633936435
861021,0.060783899277746606,0.4682893655695969,0.09942510593039434,0.07683033607183125,0.6328607685477845,0.1722592230299531,0.0022018173355999385,0.023251408750737158,0.9729465929790645,0.25419000865813357,0.08077231666430548,0.0010948808124251932
861121,0.07475787302129613,0.5555433963426527,0.01614267249423442,0.07008067653680153,0.8330476168123708,0.0332864094113635,0.0011186599221395884,0.018285603467107427,0.9800590264214272,0.2522572049159615,0.04536720269956139,0.00038293506529255656
861227,0.08459143081624022,0.4026170524814402,0.005894964378050588,0.057753043964829026,0.861867484406126,0.018265464328721333,0.00033021317637550626,0.007132819208875177,0.9923436180661451,0.28868910814993404,0.03537533898963561,0.00011011696270480054
864797,0.1013945518557619,0.45712200872367437,0.03672442699231361,0.10376504383548854,0.7131222588466062,0.08248206041038413,0.0016424407405728468,0.01625081849003681,0.9812810508475323,0.253872923173322,0.06311754196463801,0.0005178891826007693
866225,0.06296109336654852,0.559603398183203,0.07223440310136688,0.06601987484022398,0.7424257210182046,0.12725891285661545,0.003669870943628413,0.054802523726435556,0.9397141837577958,0.2484660270038395,0.05234334015786563,0.001476317239407807
866805,0.19144037741888043,0.2894074421639785,0.1675003034691379,0.18634218663935642,0.3330086003418298,0.3266974498402247,0.0038916116658579934,0.011788489209336244,0.9828485420355397,0.33307489589115363,0.1458188363389577,0.0013936285896709497
868976,0.14231764064466823,0.3938875082402413,0.10673041662119351,0.15011995645658016,0.5099035703257866,0.2073247391518118,0.007368585298874547,0.037556128492543736,0.9518985776733672,0.29842933056796606,0.11086841581423097,0.00265504740878742
876883,0.13809412959704392,0.4973773069702839,0.11832040091043493,0.1425083684243496,0.5727235282278631,0.19076579427077953,0.007058320277312775,0.03971804213412945,0.9509412220645609,0.25882151773646883,0.09881808976924689,0.002399344700737473
877112,0.10656182091824073,0.5023484050154416,0.11333814077956005,0.09864100286312347,0.6269960181798115,0.20415186342992994,0.0038686397272495857,0.035488128763396354,0.9592565462329099,0.32100704927319906,0.08114538429473864,0.0016026395366046111
878761,0.18078770089368953,0.3446587462684327,0.07969188123240162,0.08859296362379605,0.6133222134225722,0.24157016910315274,0.0024218788856199595,0.02856088885187148,0.9681818218998679,0.30467273807488615,0.04360634512833522,0.0006445972878728281
879323,0.14274730553143616,0.29168894582615107,0.19076556219135146,0.15006275798344892,0.3386608875175166,0.34267282256035786,0.007873208304032757,0.02749023635456363,0.9607583835203362,0.2526642451796221,0.1136613934429122,0.0026144079434461437
881897,0.1362837728022413,0.26807428177312537,0.33380536038159964,0.1374766415861964,0.2706195021070455,0.4050667930585919,0.006608170393286987,0.015636545210915873,0.9744085912176258,0.2596664062399434,0.18528850259066246,0.0033189547985465785
882882,0.04091867187382745,0.5099199145796646,0.004675957590698714,0.02679535312773403,0.9288509120647873,0.011436268456720928,0.00044624943556046363,0.02076987803240087,0.9784897276671481,0.27677521036995845,0.02049727061256809,0.00018316011416883387
883138,0.17183547887630943,0.3278069274022612,0.03603483259497017,0.11131255159107661,0.6812171619936167,0.12308584214415422,0.001054249722833012,0.010604814521389045,0.9879052445741364,0.3107510799603073,0.05647484763722206,0.00029158920595639563
883483,0.29378278738474406,0.3009915698021034,0.19144978761745945,0.18011912250712533,0.3341948666793565,0.4266808612907382,0.01650654918697316,0.06147507595714928,0.9192498639763269,0.28653657542886857,0.07908813397775268,0.003710800856054549
885883,0.10993599974838153,0.40456809724207315,0.11101671172006225,0.07652466122497112,0.6024607034697855,0.25765765485172837,0.0024173075307243976,0.02966038693855903,0.966895372142107,0.25106358072942025,0.042476673595908794,0.0006884910556099097
886265,0.2735779262664292,0.2223835891783329,0.010933160282401521,0.022262819988091712,0.8917381325374829,0.07376390897241741,0.0009299608409254191,0.0626737138389787,0.9360900967059924,0.2961735484561707,0.007348783733650286,0.00018392990465418088
887607,0.1226478582439441,0.4148847269199108,0.04308446346811585,0.09878888814379042,0.7058285636718353,0.11180913735414193,0.0011820814386052367,0.012883188335781911,0.9854040507710228,0.2170282677385691,0.043248759927706444,0.0002746235686935892
889185,0.08525107946731136,0.41578642624587353,0.07385068169278826,0.08144916885490916,0.6595877262209614,0.17001566580071029,0.0033842829826673773,0.03977267052402063,0.9549593275068875,0.2354173363314362,0.049257086186722615,0.0010431611003114774
891321,0.21697970761209592,0.33801359491916716,0.010946834562134375,0.05676424910003465,0.8655050457991118,0.04593596736814745,0.000950287566859114,0.023745352981521223,0.9749942765183028,0.30393012676147313,0.022262778697712593,0.0002171210777206753
892801,0.1948808244104453,0.473446379095922,0.10501738945653931,0.12075837130688805,0.6099075466268788,0.22376136813049843,0.0036508435921737423,0.03049795156739515,0.965112654872171,0.21391819391724715,0.04301169243866401,0.0006970461344515801
893041,0.16689872655553212,0.5707317440639829,0.05363481777373386,0.12445007075483625,0.7247810388011288,0.1037213715408445,0.003940257159835509,0.03494482655012258,0.9603087490756741,0.2386634082920059,0.05379326287748472,0.0009217566812590016
899202,0.27521823356686,0.31107539847323745,0.023784182742185894,0.13404895232632008,0.7066393389348954,0.09510725997509137,0.0007344682854679444,0.006815547148282577,0.9922489888374854,0.28665036214111284,0.04719974699287025,0.00014776152941150947
899987,0.19569265561783733,0.4533854347989477,0.18466835426770686,0.15969937040470167,0.475550682032037,0.31048993316898793,0.006505973241942007,0.031055010320677427,0.9613389497455326,0.24467691450239126,0.07985497138783759,0.0016189784537088752
900764,0.275297052696845,0.3203555284805809,0.10073801020104421,0.10732672855239854,0.5333502147494273,0.3164964210941404,0.004453771579612429,0.04176646373254645,0.9527987804663051,0.2590464112625491,0.03654065369727482,0.0008369979153403997
901777,0.06432315371487235,0.405422408439584,0.11161348037991654,0.08111148165818172,0.5769864480188167,0.21290269906477435,0.002110976822265613,0.02012673813123348,0.9761897309858926,0.3646529180017438,0.11236358103725456,0.0013697571073500033
