,1849,1852,1855,1858,1861,1864,1867,1870,1873,1876,1879,1882,1885,1888,1891,1894,1897,1900,1903,1906,1909,1912,1915,1918,1921,1924,1927,1930,1933,1936,1939,1942,1945,1948,1951,1954,1957,1960,1963,1966,1969,1972,1975,1978,1981,1984,1987,1990,1993,1996,1999,2002,2005,2008,2011,2014,2017,2020,2023
85666,-0.04481936916391227,-0.014715096855556276,0.001116279906086537,-0.040129752956348796,-0.002653585100871436,-0.05437730791418527,-0.06069637328810673,-0.018191884485389997,0.008131721925862201,0.009858090285447596,0.012614784782290278,0.014154300619369509,-0.11848169766341399,-0.1196482910981822,-0.05663552013006512,-0.046167695567356115,0.003472782248764017,0.012913538913975176,-0.0019446533894249551,-0.07287018753652064,-0.03439832954854993,-0.01590638605964323,-0.08407301743528595,-0.011442254264464213,0.03132589790012541,0.03293382065087458,0.050161051419358116,0.056334751423310236,0.07725401525896802,0.09659599208933334,0.11779875647683946,0.1217771541922903,0.11446162892922185,0.1587819981809535,0.18410672180740417,0.17308666151562713,0.18283157938571348,0.2156844355134232,0.18627303569206533,0.04827628722726207,0.1325661499980083,0.17973020283142127,0.2216352481056073,0.251894092457128,0.34554697655716315,0.3432328373047877,0.39573176398904797,0.5004940225211457,0.4529061251187284,0.5403786791566076,0.6889720296722842,0.8157905207792079,0.8864987890387942,0.9295096587552071,1.002279711851434,1.0950830517038632,1.1960192291368839,1.2919421800539728,1.3856587371768132
89496,-0.035380958020503894,0.0009761324013261019,0.017384746514211846,-0.026276586757379095,0.022070624182102483,-0.0292686157088623,-0.03360787810743637,0.01290956206931737,0.03948274582678646,0.036102198390698725,0.03425700144698607,0.035757210523915894,-0.09939625424898768,-0.09165714794091517,-0.02722273612171644,-0.020191763085123715,0.028240447777500455,0.024910562629137933,-0.0011044882103522502,-0.07416427776260659,-0.033943294816585645,-0.02337223243940456,-0.1063302385309911,-0.019851002432876186,0.027938603899636538,0.01926100207262771,0.03176453110796329,0.03964108246157061,0.0668026868331405,0.08698054160045154,0.10808366279955817,0.10443804324442774,0.08606180408590736,0.15073213531413965,0.17843142499546938,0.14675152079087128,0.1487102228568974,0.17952238080703842,0.11404766797484045,-0.05101071822980785,0.047178928287177846,0.07986820692762231,0.09845027480082447,0.11901980025332715,0.22156148984514146,0.23057287769834123,0.28698021170251853,0.40749614288570934,0.3772775084089941,0.4899643240928483,0.6683294724767417,0.8232022042317572,0.8966910431547175,0.9263305274360553,1.0162675530611884,1.1372181932209533,1.274702585545437,1.409481788523304,1.5467254013463494
89842,-0.10375642878293523,-0.06540156003262276,-0.04243269726784449,-0.07863725165503688,-0.044953780294003765,-0.09149726952495185,-0.10359341968325164,-0.06104806163567189,-0.028360305999281077,-0.02129539710974815,-0.01638132998786823,-0.013089144238397132,-0.14549208025293014,-0.1654679785859755,-0.10337858534610567,-0.08389406401284194,-0.030712589266716717,-0.010494814222690718,-0.01886150784005658,-0.0888571692144785,-0.05618630466287544,-0.030325881180851,-0.09356374253411515,-0.030957598986929735,0.01859519470828841,0.02579192042387779,0.044777415109404584,0.053119873274723006,0.0723972368934579,0.09296202910149842,0.11686429557367817,0.12462874057426176,0.11868120826556006,0.15807805126141938,0.18602451657916796,0.1788841951126765,0.1869228033810878,0.22122541358701564,0.19362025703190422,0.046415442564065046,0.10100980405900961,0.14685149915103712,0.18480124837461986,0.21194637149676054,0.30118120654400227,0.30222159102789403,0.35131925272139264,0.4575586095333951,0.4108316547809795,0.48867346108977794,0.63966019939827,0.7959901742989515,0.8908257728936888,0.9504079713027018,1.0397495152236704,1.1479906049199153,1.2693821504571705,1.3844984511564769,1.4941732343500789
90327,-0.018484181629418117,0.006035306390553052,0.0147840703507921,-0.03212238066792927,0.019497307358774973,-0.036840271992922835,-0.029978209949664048,0.02192731084366517,0.043605942387826,0.037378219203474394,0.039035507371042666,0.04336691547107485,-0.08934291715190268,-0.054596690029608874,0.024177321658537476,0.026676019056560696,0.07364262541413813,0.07087428336584634,0.053249754640841584,-0.011299806186494732,0.05589291742238556,0.07473781001295499,0.003449856056540024,0.10020905967698901,0.130471778398061,0.11684498956752509,0.13697241679388306,0.1450383231711122,0.16262044988986368,0.17833443820288553,0.20566943221168887,0.20879477301722005,0.20277505002754914,0.25055904933580253,0.27422082894554434,0.2602788153911192,0.2788541339975411,0.3216809781198521,0.29329440702155496,0.16384433667700782,0.29561675459479,0.3446464736365872,0.37478073857794053,0.3899103459867576,0.47815622011136216,0.4459285774446886,0.4925755867345748,0.5883422294962541,0.5093106518745483,0.6048912440682764,0.7421355874897354,0.8438749951474896,0.875828646689195,0.8967404507910258,0.9589013388584587,1.0397584220317624,1.1179052376697936,1.1904856779228727,1.264428620624582
92069,-0.18921129861099162,-0.15702310878365988,-0.14076130513306562,-0.17604205399093342,-0.13478761494139302,-0.17526649235515956,-0.18084415845713797,-0.1478424564737999,-0.12299855373898017,-0.1267805877947178,-0.12906229890806575,-0.12544211186853327,-0.2270275471853781,-0.22239428330867284,-0.1776393820313199,-0.16408624330263433,-0.11921788809315126,-0.12180596058170623,-0.13814278259996016,-0.18701632246532418,-0.1462124270020464,-0.13879231376197265,-0.19825046439613947,-0.11421716016332883,-0.07678231204089236,-0.08346612824390143,-0.06220955937448458,-0.04355102690468737,-0.022828474018076528,-0.007586293441931735,0.029436110322017206,0.03621667383100058,0.02648226284184385,0.08372146525807211,0.11839021249813264,0.10098216400669613,0.11728895535177519,0.16613303241423494,0.13278789571481653,0.020674788787699572,0.11728748884812268,0.16696312232003008,0.20019514171783703,0.2287232787518999,0.3331377527957011,0.3404778629134876,0.39086176811452245,0.49974860950876054,0.4744870148861974,0.5559144273751472,0.6827254363910266,0.8308258977855415,0.8897836832297944,0.9191424749586391,0.9906660977700145,1.0876470064286479,1.185282841480943,1.2782356740583354,1.3817884698407212
92864,-0.3338452126398631,-0.3103828871137658,-0.3039167604752978,-0.33691439289260694,-0.29952686098479775,-0.33629373283983244,-0.33437410731691164,-0.29416109911437693,-0.2717933350504572,-0.2698929167742238,-0.2688228987491036,-0.262563816297135,-0.35434421442015174,-0.33958518532220927,-0.2815856643798226,-0.26510750826136464,-0.21876437615965438,-0.21220389005864126,-0.21824429215934582,-0.25652387629356477,-0.20095312961596934,-0.1778352763965575,-0.22046770287305495,-0.14832004881603678,-0.11961539925630549,-0.12968467087669278,-0.10626481543877064,-0.08999329619804175,-0.08226753777888529,-0.06644212351895262,-0.026576691279546427,-0.013901507739326857,-0.012025887701076043,0.021774433756374445,0.054883610540477634,0.05666664318559289,0.08920844180879006,0.15391825138369541,0.16005125775837092,0.07766865217359209,0.17927824442869433,0.2457480023169204,0.29979914391921836,0.33835879345728237,0.43829508386371696,0.44315460945920926,0.4813630759968205,0.5802927434483957,0.5666361175075946,0.6276860962019485,0.7450265023551558,0.816413304134724,0.8678827161853916,0.9061912922181806,0.9545096211301322,1.0376522703853994,1.1011930668268213,1.1458261118008504,1.1940128809129513
95235,-0.005450374750500808,0.02014732956261389,0.03502887705186808,0.006366101164216764,0.03347453816134249,-0.0021045638852886794,-0.007615271549719638,0.028528212798328845,0.0524472947127671,0.056516187317324884,0.061224836834817276,0.06476755188590233,-0.03565791560162179,-0.041105370523174645,0.0149738912665901,0.02863845952762778,0.06713194245604337,0.08181364047235706,0.07582573429970607,0.02356163326998717,0.05481088250580923,0.07887995619251409,0.03263358207057998,0.08355480031984053,0.1211324447714951,0.12655451210986335,0.14176789451192995,0.14824609589256854,0.16467615387459278,0.18223334385421142,0.19968162711004422,0.20665736832635762,0.20587787276616654,0.23702703702335393,0.2582789238928973,0.25689817990950603,0.26756630141321935,0.29530463514344607,0.2805791479682055,0.17837450981206027,0.2360018126366854,0.28031695198902284,0.3156598958610414,0.34107568554607604,0.41062731789903606,0.41148455122325367,0.4552722357765794,0.5387972108115787,0.5021396697736912,0.5725752042330418,0.6969391957891601,0.8111472345897631,0.8774607315649796,0.9237063238601927,0.9951286731924834,1.0777566874611737,1.1695760260815442,1.2569497385707442,1.3384283664620407
95869,-0.050961130362788265,-0.026612653718692036,-0.010948754541534544,-0.03869027783416157,-0.015281532455557523,-0.0518430175287119,-0.0584229484014086,-0.022085119032681844,0.0029158186068131142,0.00997094473680371,0.018073239799775487,0.022762711984143036,-0.08110957450113454,-0.09131845920711035,-0.0327271530603086,-0.017632672850254272,0.021109606358990174,0.04107006766661192,0.03866664527594288,-0.01658204700862842,0.009413148581871256,0.03665005185345638,-0.006365062317316261,0.040373263804080683,0.08141294913672892,0.09580284839457975,0.11358642214512582,0.11975378331336595,0.1403679468383896,0.16226201205779633,0.1766371906510642,0.1848025871982466,0.1888266472425849,0.22069331385313962,0.24260762136088976,0.24765088713424366,0.2581633186012605,0.2744800926433446,0.2618632000766282,0.16346406427550864,0.22117894314069575,0.2717494364221298,0.31529348045767225,0.3441527936728631,0.408032158885159,0.41002253542307787,0.4559911704966245,0.5373410136639272,0.5013527211905704,0.5749026954804584,0.7104587790431232,0.8184517573552705,0.8821128116688697,0.9259883778054043,0.9883450833863272,1.05880915522746,1.1442353190079524,1.2354835661757968,1.3187896144485565
96826,-0.026556069232774204,0.004737597907915059,0.022535915941557794,-0.01910672422275239,0.01286081424349883,-0.027441890463341778,-0.04094231713313301,0.0043089438766580335,0.04095983145684312,0.04274527591225008,0.041164164181892504,0.04200166583867304,-0.08390100994803351,-0.09987187777666795,-0.02742647423262179,-0.0005556686881657003,0.046983329379440164,0.05716049620769059,0.035909121248233755,-0.03713203495510509,-0.007457861849700764,0.019429105758905996,-0.04806167292616803,0.016333201467686465,0.07565285075432004,0.07777858912087676,0.08748008362156223,0.09410086506487847,0.11512131693381578,0.13454189173327447,0.15625252147406743,0.15932876652415884,0.1456310455289529,0.19534748213562436,0.22866585563882424,0.21014601053220427,0.2101244846695105,0.24556762167199564,0.2036862633059776,0.04917794228343608,0.11177410121787335,0.1774423784088638,0.21396668419012543,0.23841862837912597,0.3323889886977066,0.3375849139440611,0.3838371303492303,0.49738517547883354,0.4510425177596221,0.5198071773208163,0.6674205059030002,0.8353457251919137,0.905366844874064,0.927894682397555,1.0008939612524905,1.0988447309065106,1.2155157151622746,1.3257933227615366,1.431495763550457
97396,-0.04556626843438649,-0.0186580018487581,-0.0030468957481520897,-0.04232642316639634,0.008924356755071639,-0.047899642217297256,-0.03754632889850651,0.011039021977163221,0.029500329137760795,0.02718452495744883,0.0337746725954402,0.03807873325426636,-0.09651713967888387,-0.06347690831832475,0.007188801025537539,0.0015446330211305037,0.047420504915046346,0.050562687243064675,0.038922236875290506,-0.027589573400610523,0.03526959895147497,0.0515984162535279,-0.016864754041818086,0.07161280547467441,0.09637402193628697,0.09198632111520677,0.11302610364520183,0.11758736013611126,0.13859414835890294,0.15551248058805123,0.17596570875507578,0.18239863726399386,0.18283751363970413,0.2243880656086542,0.24337915096457896,0.2384343041214435,0.2542663086555309,0.2834013341124223,0.26206761865849104,0.14095034950216345,0.26330328136934156,0.301637734637909,0.33924831455747195,0.36172669261297125,0.4452933857303858,0.41734588979327164,0.4834686629157048,0.5781904819684422,0.49236168203108444,0.6002721286432995,0.7280636321866216,0.8325057722753157,0.8730547287818766,0.9072676371286275,0.9745472862978675,1.0478420563464919,1.1263188680083087,1.2072205057875278,1.2846022914005983
98202,-0.01011826880262734,0.014653193403255771,0.025044554682166376,-0.0062763712862945464,0.028830688757889522,-0.010020038832466827,-0.010393207983030228,0.02532445376196557,0.04455853780379193,0.04505623085486876,0.046901918740463455,0.050186713914872505,-0.04646985543807902,-0.036259357541452375,0.014225124884143958,0.021851214509414518,0.06209242349917732,0.0664268359899779,0.05554390125630748,0.008134596500846358,0.04709315211752485,0.06135672574324258,0.009676124387240082,0.07524786351913981,0.1083086920848354,0.10589906084434375,0.12231231781297713,0.13174768915422852,0.14935256101018224,0.16581004568334468,0.1873171074680442,0.19068037304136753,0.18490349561782782,0.22742253302203685,0.25029850766970885,0.2398336165687589,0.2536905738020273,0.28779095010342515,0.2596750124334647,0.15673405498744986,0.23910095532295728,0.2759410660209344,0.3047116743306496,0.3268916320053509,0.40620009664196083,0.4086589936429802,0.4503137855106405,0.5364002328222814,0.5109833742346532,0.5927632592273208,0.7191723728234097,0.8222691661247148,0.8755004503671207,0.909220685648424,0.9765781430960823,1.060492237423451,1.1530387375022086,1.23831739760415,1.3226165751352457
99476,-0.09780159716621728,-0.06407698686627439,-0.049182013809663916,-0.09536161946005961,-0.04654974564463876,-0.1009850529561176,-0.10262540541595533,-0.049924015139378164,-0.022404759751292858,-0.025687934206731433,-0.02537493071117103,-0.021690059878722856,-0.1638152362626114,-0.1505932659150674,-0.0711152903993234,-0.06137741291723697,-0.01049909415574457,-0.006067015625545014,-0.02267152193220745,-0.09255815072390572,-0.030077259141826906,-0.004295970058102561,-0.07719215008666924,0.012781513931777955,0.051545073444068334,0.039181944381616485,0.060961242579982367,0.07210410874969875,0.08598416666269293,0.1023996118268723,0.13657744556737172,0.14423405286422153,0.13838175093685168,0.18013087869099476,0.20980459897314818,0.2003719963351721,0.22080856894337964,0.27338459748552835,0.25549046082579374,0.1161903607531215,0.23203943327548116,0.29757660599896585,0.33923470839988823,0.3594371943664275,0.45721110514796226,0.4280106739619255,0.46754670271584986,0.5732261502262704,0.49757650832906164,0.5752832480940683,0.7177984855478238,0.83187645728047,0.8813788039023266,0.915334194904413,0.975573845352352,1.0632175892133868,1.1396477459019003,1.2038103766651203,1.2700234932524963
101793,-0.0968469265312738,-0.06756371850731724,-0.047074537537807215,-0.08973419490903756,-0.040384115373588325,-0.09463565357574688,-0.09201776921251603,-0.04283708752283233,-0.0167552873380854,-0.020548599111966492,-0.01566350335666189,-0.012186631590522246,-0.1552361889152979,-0.1357948984280838,-0.061668044783653286,-0.06213355198118353,-0.019156214398652893,-0.01946365692830576,-0.040647687034740976,-0.1189610409764138,-0.07034130907349923,-0.05407056188944925,-0.13276037866787382,-0.043817479898446865,-0.004290542424816746,-0.006191217607404931,0.009600712321388594,0.015240252345770311,0.045784430505781404,0.06587373678023245,0.0841221410483578,0.08958047727711638,0.08645127453314905,0.14389133021548972,0.16894308712447104,0.15742324117672535,0.16692944163264112,0.19111170988636106,0.15744344071391592,0.021314945022238407,0.14257443910841572,0.1935435267448401,0.23017829747220553,0.2518691094250266,0.34131022268028366,0.32056833791449446,0.3879297377177836,0.49723363382856844,0.4181784423224536,0.5324944231684207,0.6881029383300178,0.8310353592118851,0.8856137863230819,0.9224251066784223,1.0043858512312047,1.0988920610299604,1.204124401839592,1.3176922101234791,1.4295991821553988
106903,-0.042351204707499646,-0.021568274480728733,-0.010885537057854888,-0.055727940825817,-0.016810462001682902,-0.07356904546360898,-0.07206253993486267,-0.021993756983703427,0.0021010887840212655,0.0033553209611039136,0.009385759073207267,0.011856870091784155,-0.12900073168230497,-0.11332680594785338,-0.032756891985386005,-0.025938857253295367,0.022737811219645687,0.03444924380529968,0.022549504429287492,-0.0520399876005182,-0.0009675872987537915,0.026404558466365136,-0.039572507446919314,0.036568802557708335,0.07544607079551924,0.07879723767731017,0.09620031937982387,0.0977307627221381,0.11981819574082742,0.14067926796340036,0.15571776844223517,0.16131261652031836,0.1616243585446645,0.2017998545690064,0.22243863002590292,0.21961200091887145,0.23139283532766786,0.2545145242366065,0.23244205149126496,0.10003851558657184,0.20437705598784606,0.2544298567828138,0.2992878588196697,0.32641082907551267,0.4064701482555193,0.3917868707029778,0.4495897010207536,0.5461405691138178,0.47765783156787056,0.577904305349961,0.7318510666406617,0.8303525613968245,0.8828203569799512,0.9144117460530753,0.9759397481772109,1.050793814264083,1.1379005752615234,1.2254519157261092,1.3032754895581018
107117,-0.068511399215064,-0.03728744031879738,-0.021352444670826976,-0.06149039046382154,-0.01772469412657207,-0.07172560389295057,-0.07272854360274927,-0.029795432736703598,-0.006831437325124923,-0.0070537601315615595,-0.0036655514761858576,0.00034675726838306886,-0.13011569781188925,-0.11915935341867245,-0.05679733395431863,-0.05078503895057562,-0.0003761292018658047,0.00684406780364788,-0.0035355821448478375,-0.06685260148408079,-0.013623696414252318,0.0039073371333502305,-0.06092545581973574,0.022688469454455018,0.05543324708889952,0.05186055761479913,0.07501179971089178,0.08522823104293831,0.10274260427213533,0.11955010791980991,0.1488629225363992,0.15661434247437878,0.1539147051858506,0.19577443392495064,0.2225901391352214,0.21584314050444053,0.23263832340348822,0.2699944431413974,0.2492619459503539,0.12391477065181655,0.22869632578406052,0.2755527647264757,0.31631404524846596,0.3408428859932654,0.43118174928131636,0.41392737506185506,0.46305875051762735,0.5595262601012099,0.4961739150843061,0.582607905302318,0.7170516833656699,0.8303072688319371,0.8848302007572781,0.9173171866204441,0.975419823538572,1.054369134641484,1.1324068665694809,1.2110697094487108,1.2912946889264212
112839,-0.08346270064012407,-0.053952611267753636,-0.03079366863920352,-0.06569783305615573,-0.025169500722485805,-0.07512522893476126,-0.07552599447534236,-0.03470416773853624,-0.00954399410104878,-0.009768993889835986,-0.0020166893961758303,0.0010820288141000223,-0.1252686436516829,-0.11731228578235486,-0.055758576487991096,-0.05057072192443213,-0.007061675188043126,0.0037264365047519066,-0.005735520487039514,-0.07315565438382621,-0.030416154512020066,-0.013464130771342342,-0.0767035582319191,-0.003508877010998779,0.031639046311814245,0.03993562897732239,0.060384093018086005,0.06727385163268917,0.09258939979136338,0.11077492290389124,0.1292492960659607,0.1382288943561495,0.13836694616109113,0.18516757616109725,0.20632191821890078,0.20418564263877415,0.21639014187672923,0.24221495944855176,0.21225815876342924,0.08847807234706895,0.1776691639062622,0.22252029496003145,0.2633489136009213,0.2902911950874165,0.37628997781131124,0.35851344791566586,0.42716802029748846,0.5298144772616301,0.4512842111709544,0.5480018512788686,0.6747018773281884,0.8231816666820199,0.8772806502559823,0.9272189165586701,1.0139725622523241,1.0945539709972585,1.195246816709175,1.297614998319656,1.3961093052171454
113685,-0.10222613378262313,-0.07567412685228947,-0.06342632653217894,-0.10581817434237184,-0.0665285215864111,-0.11806399194437489,-0.1206286943873478,-0.07476834423523349,-0.04875933843938052,-0.04662141364110606,-0.04319378256307027,-0.039770162917466045,-0.17081781251335804,-0.1636767565814069,-0.09410790191848806,-0.0826827462107581,-0.03172342647108872,-0.0223351761664069,-0.03544404340269536,-0.10284395170970273,-0.05585988776815365,-0.032673005492685925,-0.09697840753137077,-0.019222485414594592,0.02273313696722401,0.02288068585711389,0.042438364076016755,0.050873875107323996,0.07163533557464552,0.09233455672799007,0.11713073489028103,0.12349460420735348,0.11988201255447495,0.16409782064371425,0.19204323453159666,0.18471471214123003,0.1984959710466082,0.23178776639197496,0.20726529028091378,0.07465030280636109,0.17207763605404347,0.22268660567321785,0.2642261943876819,0.28974601454567794,0.37733635956949674,0.37077995021011834,0.4160358526584509,0.5140414906287877,0.4693257853978702,0.5602117014812438,0.7173158812724569,0.8241329338314218,0.8873576897099229,0.9214027579771633,0.9819602966285805,1.069245005214092,1.1609166179128338,1.2503847032441013,1.3371677838340161
113888,0.015105771897242048,0.03546208191533273,0.046549917377947,0.015572336242678397,0.04516148712021939,0.002629539624550925,0.0026138520468614868,0.03807508828180928,0.05548490872834799,0.05796857139025735,0.06347330586124045,0.06557944066014243,-0.03925912818622512,-0.031223623317126803,0.023022965844554433,0.026475368491732376,0.06433301980707296,0.07485772593365125,0.06754600435687919,0.012792946770449731,0.047694599674194205,0.06568007817847565,0.015705952385574373,0.07128570579574689,0.10186435444359898,0.10712337196188637,0.12187388787754894,0.12452638046586861,0.14325176468214196,0.16078523359480512,0.17212266016888023,0.17643411460724867,0.1765397112161987,0.20937138855990944,0.22594775242395893,0.22495216845858323,0.23636238747634364,0.2575655440291661,0.2406150774678023,0.14270399722280314,0.2189351572971474,0.2556163550830245,0.2952721885438031,0.3251063239821733,0.39737222730572636,0.3992075417148985,0.4533033607704109,0.5379622972088078,0.5026898928926535,0.5908049536348837,0.7185054112683196,0.8106829465105589,0.8710138647594905,0.9173303098209344,0.9856640980095432,1.0635495454275121,1.1520033305198913,1.2380368055048725,1.3165894707681938
118835,0.1116048736058236,0.13361406375808826,0.14666537334606689,0.11124571934578686,0.13772285517930605,0.09395287685628628,0.08627409261253682,0.11963541491992569,0.142568962900946,0.1439954539990852,0.1469629288099804,0.14826765212528936,0.03771079340869554,0.03336887410823375,0.08783212081549763,0.10005766194785803,0.14108785805967328,0.15184465976533412,0.14157168027249256,0.08178220180828555,0.11207046745208726,0.13010584173913342,0.07762818639030011,0.13724557157107664,0.17447818427578532,0.18098502074618183,0.1968728001399399,0.20284418132105164,0.22142193323560222,0.23709069628888557,0.25419411604656206,0.25954691741125746,0.25617933868746234,0.2921758363857577,0.3144870696250862,0.3098206946084884,0.3163548592147708,0.3350912214241566,0.3130126218137509,0.2031460315857493,0.2743309761397533,0.32276577261252004,0.36298386288720486,0.38822172999137916,0.46029560843304707,0.45600880263047683,0.5007597340216805,0.5838905688722421,0.5368758380160137,0.6071763367895217,0.7304198581332961,0.8387305988447483,0.8869542923141301,0.9123441518827703,0.962191201352469,1.023054265814868,1.0978999311931634,1.1774514979751536,1.254994385569396
119039,0.054842513204246934,0.08326759489683211,0.09119788500564185,0.037996797689529904,0.08490890437397947,0.03031666350076101,0.02480974403255809,0.07370314714602377,0.09879006410191826,0.08860850077992444,0.08091223497086153,0.0781116674100858,-0.0600926955286919,-0.04422694558989082,0.029692787110132568,0.037442970450297985,0.08251991586602103,0.07099160807091998,0.036628974311711526,-0.03897548576061438,0.007893594103137391,0.021940415530138035,-0.06303097756220499,0.028888508387473033,0.07694222538892981,0.0587082950759118,0.06592575664791933,0.07078202504198983,0.09158777252317185,0.1071654816663633,0.12736110714136628,0.11966322927281992,0.09797669044174884,0.16088723991157394,0.18687985772532045,0.15202452085224505,0.16035623027960633,0.20892642387736893,0.15339348192482827,-0.0031006251531902063,0.11762809434051524,0.17594849220114406,0.20834924937468957,0.2336531440952524,0.34652557095344017,0.34110133261457676,0.385697062759868,0.5070364326354918,0.46207691881953844,0.5531306828303865,0.7119204674869022,0.8394803863270156,0.8856375290991017,0.9037179556563357,0.9772973824131467,1.0858826221500204,1.1955209254030141,1.2834751013009278,1.3725347327134936
119139,0.14122536534901453,0.17128368519502357,0.19674332362735514,0.19166241068116463,0.2156711626690445,0.20338740358692664,0.19952238384320464,0.21810419642183898,0.23869018283177468,0.24597782407462454,0.2513706479909019,0.25617452463664614,0.19876503691677339,0.18045356770767496,0.1971238022299916,0.20441524113005982,0.22802524969299942,0.23638604501586047,0.2310658216023942,0.19738476516448977,0.20333125510326278,0.20677892483295934,0.17164370093117887,0.19873653328105068,0.2254470903770811,0.2348574591044812,0.24852792074454622,0.2605539760930744,0.27950147423071103,0.29586660256485886,0.31651093528447094,0.32851180990559825,0.33015425614955585,0.3626605850754483,0.38985537132262593,0.3932754663036515,0.40027793119457067,0.41778684385090115,0.40032333055790764,0.3277449047178238,0.345729389219703,0.3683971441961199,0.3875437589906354,0.40309285226762104,0.45410314100187316,0.4671757537464712,0.504053439200079,0.5712921859229073,0.5642202885204112,0.6105983358146356,0.6909070098773601,0.8087707821731079,0.8787679374374878,0.9236950157390644,0.985347720841687,1.052349616159713,1.133161203221254,1.225091025437795,1.3259949919604244
119893,-0.019640427516520176,-3.001985910644489e-05,0.012806749441274023,-0.01870746811976709,0.016837108213486496,-0.025918580835946448,-0.02110971350976143,0.01946770567612277,0.03942652185709428,0.04226815067041734,0.050147441288980965,0.054557906923036636,-0.054794349803616194,-0.03870440326653857,0.02212218920454523,0.024136636100834608,0.06225852137000765,0.07080084619058347,0.06185180731438866,0.0036314272065903763,0.043647631794925035,0.06235476681014329,0.008544529439087567,0.07112996383388359,0.10194605701082349,0.10680046344299443,0.12175508211863262,0.12453407118194593,0.14688892946142085,0.16546988357909242,0.1774551253470521,0.18362516127226958,0.18579280068098447,0.22356060912767972,0.24128314292129815,0.2412693747658814,0.25316099137629855,0.2733730328697489,0.25577505052640903,0.15657410728280496,0.24429249479775905,0.2830215245967753,0.32069359044102563,0.3445956914670153,0.41281951172785664,0.40152412925843195,0.45836737520270476,0.5416372138702922,0.4861978045879413,0.5817124467121478,0.7067308307530631,0.8144297892560662,0.8714433408553189,0.9175993511622735,0.9927364167983707,1.073224864739395,1.166539953752253,1.262821533629709,1.3531126102638265
120965,0.0921699608127623,0.11279290500056904,0.1296382067066415,0.12116803481320548,0.126564331940892,0.11480255849117382,0.10156721442955141,0.1139160712213323,0.13588665777326725,0.1471916150775161,0.1521706744657637,0.15572705865241843,0.10841371528969534,0.07618870354143592,0.09467697543452935,0.1179804429932908,0.14700832777609096,0.16815131194909616,0.17214149380563437,0.14633414863023908,0.14646954064451378,0.16319227580770668,0.14840329530953633,0.16504689092223024,0.1992175290718189,0.21782997609150168,0.23212562142148307,0.2436059094028259,0.2570856938643533,0.2713131598724722,0.28808468087389294,0.3006312509001674,0.30461005413968467,0.32400471541895026,0.34830482864953927,0.3576577790528862,0.36428899523803865,0.3810884609574758,0.3796798352910769,0.3246593917668713,0.3242595336965519,0.3625117824613042,0.4002607799294326,0.4295791544650009,0.4781771571662634,0.5035976704775682,0.5342483348945837,0.5944985368910386,0.60189211141607,0.627822479938187,0.7032538385489091,0.8085428645700907,0.8841923108144681,0.9253660587310124,0.9718442480893901,1.0288724560698719,1.0987423480123575,1.1770616312973377,1.2573207353730145
121182,-0.12059631403917692,-0.09403379284669389,-0.08340969751144023,-0.11412709287173917,-0.08035792832679733,-0.10699884652164304,-0.11160138082300708,-0.07875422711373636,-0.05296855453915128,-0.05486646518567484,-0.05831123710417563,-0.05294596844699917,-0.1288798512805046,-0.12309179431670692,-0.07501767872206933,-0.05393966743351897,-0.014664256010865406,-0.01586104963209578,-0.030096232543872503,-0.06426132081314095,-0.0222153326841088,-0.0058325736896387426,-0.049985636442224646,0.020657084515789848,0.058192313719305444,0.04674682334890523,0.0631048547527382,0.08276452073774487,0.09638692266250426,0.10901333024719728,0.14681056648038804,0.15599617446104197,0.14742664761172064,0.19271271633410147,0.22803963350643963,0.2145944178218856,0.23233203001670144,0.2892481594082349,0.27133463516176815,0.179146691221568,0.26013685103822126,0.31638174190034907,0.3430580861164826,0.3626065800108189,0.4493845786278198,0.45612254930948004,0.48092720520740184,0.5677904109864367,0.5574041028574803,0.6115487893915825,0.721213106213276,0.8337750575858338,0.8816526967606196,0.9016001633891185,0.9559777212626946,1.0466194162016773,1.1282741923137087,1.1946058823144745,1.2702570986558985
121795,-0.12899491493535697,-0.11514136076120529,-0.10607247594414104,-0.12585671485530958,-0.10487372910452586,-0.13072185001265701,-0.12914592293474447,-0.10244581661361685,-0.0869347916818689,-0.08328065570804633,-0.07676093198778944,-0.07217320525749915,-0.1392834346959142,-0.13077275515706566,-0.08745693216178185,-0.07909445374076929,-0.05051033021784923,-0.03882148845361044,-0.03930547209176216,-0.07169212114408441,-0.04218579834443026,-0.02255857204146383,-0.04917136389851273,-0.00574077930852368,0.02119822295526841,0.031107227641062107,0.04746435914426561,0.05620022023683535,0.07401442411463355,0.09089544243534176,0.10620208836183864,0.11716824226750988,0.1257027007372148,0.15457132276135854,0.17467349730729487,0.18540564355206024,0.204313497389488,0.23012004763431237,0.23389572187133456,0.18512742079124123,0.2536722929134263,0.3025997754823807,0.34898032512426935,0.38337423563323747,0.4468919758716522,0.45631048539336294,0.5065328481671373,0.5791784412478903,0.5630780950540776,0.6340220738455186,0.7322781174076426,0.8138183033369614,0.8622500360684925,0.9094030995266568,0.9695933966475628,1.0340317146351636,1.104541456137932,1.1736103649612684,1.2371841708876934
