"POLES ENGAGE","EN_NPi2020_700","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.63671875,38267.625,"","","","",33521.58203125,23740.625,17722.341796875,13929.4716796875,11220.8671875,9761.7705078125,"",8165.49560546875,"",7156.58642578125,"",6809.27880859375,"",6262.95166015625,"",6338.80419921875
"POLES ENGAGE","EN_NPi2020_700","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1855.5653076171882,"","","","",461.3611450195313,-2358.806396484375,-2880.609130859375,-3077.597900390625,-3236.776123046875,-3383.35302734375,"",-3386.550537109375,"",-3822.9619140625,"",-4446.48583984375,"",-5033.11474609375,"",-5236.65966796875
"POLES ENGAGE","EN_NPi2020_700","World","Price|Carbon","US$2010/t CO2","",0,0.0272471327334642,0.0159998126327991,7.359278202056885,"","","","",172.4322357177734,578.5336303710938,1325.984741210938,2479.4404296875,3534.926513671875,3760.413330078125,"",2476.332275390625,"",1025.380615234375,"",779.5885620117188,"",500.7693481445313,"",321.0053100585937
"POLES ENGAGE","EN_NPi2020_700f","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.63671875,38267.625,"","","","",38083.2734375,32129.966796875,25418.0703125,20540.21484375,16296.7275390625,12872.951171875,"",8578.8603515625,"",5650.98291015625,"",2136.431396484375,"",-2249.0849609375,"",-3312.144775390625
"POLES ENGAGE","EN_NPi2020_700f","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1855.5653076171882,"","","","",525.4349365234375,-2265.431640625,-2864.096923828125,-3205.64501953125,-3322.6416015625,-3447.054443359375,"",-3406.6455078125,"",-3432.662109375,"",-3738.556884765625,"",-4382.2548828125,"",-4726.84814453125
"POLES ENGAGE","EN_NPi2020_700f","World","Price|Carbon","US$2010/t CO2","",0,0.0272471327334642,0.0159998126327991,7.359278202056885,"","","","",34.59527587890625,115.8372116088867,265.67379760742193,496.2852783203125,924.2584838867188,1559.197265625,"",2806.509521484375,"",4053.83056640625,"",5301.19140625,"",6548.5224609375,"",7795.7783203125
"POLES ENGAGE","EN_NPi2020_800","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.63671875,38267.625,"","","","",36013.41796875,27704.44140625,20957.068359375,16548.001953125,13215.072265625,11276.2783203125,"",8671.02734375,"",7232.71728515625,"",6468.1669921875,"",6562.16845703125,"",6169.36181640625
"POLES ENGAGE","EN_NPi2020_800","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1855.5653076171882,"","","","",483.7943420410156,-2330.8447265625,-2892.17822265625,-3151.1279296875,-3278.7333984375,-3416.33154296875,"",-3431.460693359375,"",-3777.758544921875,"",-4361.1435546875,"",-4981.0771484375,"",-5244.25
"POLES ENGAGE","EN_NPi2020_800","World","Price|Carbon","US$2010/t CO2","",0,0.0272471327334642,0.0159998126327991,7.359278202056885,"","","","",78.68395233154297,263.9959716796875,604.983642578125,1130.474609375,1746.2987060546882,2151.69091796875,"",1960.545166015625,"",1235.858032226562,"",904.3224487304688,"",558.5504150390625,"",609.9100341796875
"POLES ENGAGE","EN_NPi2020_800f","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.63671875,38267.625,"","","","",38862.15234375,33839.421875,27288.849609375,22370.193359375,17990.8046875,14084.20703125,"",8980.3330078125,"",5695.798828125,"",2648.584716796875,"",-726.6714477539062,"",-3566.17236328125
"POLES ENGAGE","EN_NPi2020_800f","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1855.5653076171882,"","","","",540.8145751953125,-2217.0390625,-2848.709228515625,-3195.17919921875,-3329.653076171875,-3469.4951171875,"",-3434.03515625,"",-3399.958251953125,"",-3933.8935546875,"",-4486.0244140625,"",-4730.2548828125
"POLES ENGAGE","EN_NPi2020_800f","World","Price|Carbon","US$2010/t CO2","",0,0.0272471327334642,0.0159998126327991,7.359278202056885,"","","","",25.44983291625977,85.19889831542969,195.4459381103516,365.066162109375,679.7335205078125,1146.468872070312,"",2063.60986328125,"",2980.759033203125,"",3897.938232421875,"",4815.08984375,"",5732.18310546875
"POLES ENGAGE","EN_NPi2020_900","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.63671875,38267.625,"","","","",37318.42578125,30257.412109375,23464.845703125,18650.158203125,15068.62109375,12768.94140625,"",9573.8798828125,"",7382.86669921875,"",6712.43359375,"",6560.90087890625,"",6558.63134765625
"POLES ENGAGE","EN_NPi2020_900","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1855.5653076171882,"","","","",500.9892578125,-2304.654296875,-2884.62109375,-3192.25341796875,-3310.297607421875,-3437.547607421875,"",-3489.04345703125,"",-3707.206787109375,"",-4332.03466796875,"",-4896.541015625,"",-5235.36083984375
"POLES ENGAGE","EN_NPi2020_900","World","Price|Carbon","US$2010/t CO2","",0,0.0272471327334642,0.0159998126327991,7.359278202056885,"","","","",49.00146865844727,164.2594451904297,376.6153259277344,703.6259155273438,1088.082275390625,1246.678588867188,"",1444.758056640625,"",1398.6429443359382,"",1074.179321289062,"",674.1126098632812,"",687.8684692382812
"POLES ENGAGE","EN_NPi2020_900f","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.63671875,38267.625,"","","","",39269.35546875,35183.31640625,28953.904296875,24042.84375,19619.767578125,15620.701171875,"",9743.23828125,"",6131.11328125,"",3060.08203125,"",941.4254150390624,"",-1156.876220703125
"POLES ENGAGE","EN_NPi2020_900f","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1855.5653076171882,"","","","",554.0411376953125,-2172.37353515625,-2824.6337890625,-3176.17919921875,-3312.099365234375,-3501.138916015625,"",-3490.739990234375,"",-3426.313720703125,"",-3999.3369140625,"",-4569.32861328125,"",-4759.60107421875
"POLES ENGAGE","EN_NPi2020_900f","World","Price|Carbon","US$2010/t CO2","",0,0.0272471327334642,0.0159998126327991,7.359278202056885,"","","","",19.357219696044922,64.78944396972656,148.6054534912109,277.57888793945307,516.7545776367189,871.3165893554688,"",1568.343505859375,"",2265.377197265625,"",2962.432861328125,"",3659.46826171875,"",4356.51806640625
"POLES ENGAGE","EN_NPi2100","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.6328125,38709.125,"","","","",42910.30859375,45344.2578125,46068.98828125,46636.0234375,47279.484375,47846.01171875,"",48736.37890625,"",48539.91796875,"",49253.22265625,"",49900.1171875,"",47838.19921875
"POLES ENGAGE","EN_NPi2100","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1852.207763671875,"","","","",1429.8768310546882,980.9777221679688,959.0028076171876,862.8826904296875,676.5271606445312,503.9364013671875,"",24.02590370178223,"",-699.1722412109375,"",-1493.3880615234382,"",-2259.47216796875,"",-2809.108154296875
"POLES ENGAGE","EN_NPi2100","World","Price|Carbon","US$2010/t CO2","",0,0.0273400302976369,0.0160708706825971,1.2161668539047241,"","","","",1.095905184745789,1.049715995788574,1.048055529594421,1.04461944103241,1.029908418655396,1.0193611383438108,"",0.990524172782898,"",0.9562873244285583,"",0.9126379489898682,"",0.9029468297958374,"",0.9020501375198364
"POLES ENGAGE","EN_NPi2100_COV","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29509.08203125,33367.05859375,35835.6015625,35863.38671875,"","","","",41377.20703125,43780.00390625,44567.3828125,44713.36328125,45216.37109375,45388.37890625,"",45684.6796875,"",45373.93359375,"",45199.47265625,"",47088.04296875,"",46445.44921875
"POLES ENGAGE","EN_NPi2100_COV","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1852.207763671875,"","","","",1437.9613037109382,989.0117797851562,954.3653564453124,845.630126953125,673.751953125,504.0903930664063,"",22.62492179870605,"",-699.4486083984375,"",-1494.1895751953118,"",-2260.95068359375,"",-2816.203125
"POLES ENGAGE","EN_NPi2100_COV","World","Price|Carbon","US$2010/t CO2","",0,0.0273489020764827,0.0160767752677202,1.197864651679993,"","","","",1.0890728235244749,1.0452762842178343,1.037201046943665,1.0380780696868899,1.027544021606445,1.019402146339417,"",1.006885886192322,"",0.9836071133613586,"",0.9428772926330566,"",0.8933086991310121,"",0.8873982429504395
"POLES GECO2019","CO_2Deg2020","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.63671875,38492.48828125,"","","","",39497.61328125,33636.4453125,26678.619140625,21765.55078125,17262.052734375,13234.4130859375,"",6850.44970703125,"",1986.2879638671882,"",-1075.575317382812,"",-3997.49560546875,"",-6265.328125
"POLES GECO2019","CO_2Deg2020","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1853.489990234375,"","","","",530.4689331054689,-2202.410400390625,-2857.380126953125,-3378.576416015625,-3563.73876953125,-3743.446044921875,"",-3905.44580078125,"",-4109.9990234375,"",-4670.859375,"",-5460.17041015625,"",-5642.033203125
"POLES GECO2019","CO_2Deg2020","World","Price|Carbon","US$2010/t CO2","",0,0.0273580942302942,0.0160720143467187,1.220572829246521,"","","","",29.56348609924316,98.86082458496094,226.7374420166016,423.5863647460938,788.6341552734375,1329.904663085938,"",2393.78759765625,"",3457.681396484375,"",4521.60400390625,"",5585.50439453125,"",6649.38134765625
"POLES GECO2019","CO_2Deg2030","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.6328125,38130.09375,"","","","",40262.08984375,39566.53125,26268.740234375,18127.25,14007.3125,10639.1923828125,"",4410.07470703125,"",-1309.325317382812,"",-5224.46484375,"",-8107.39306640625,"",-9834.7626953125
"POLES GECO2019","CO_2Deg2030","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1852.2716064453118,"","","","",923.1954345703124,-543.191650390625,-817.586181640625,-820.9685668945312,-855.622314453125,-838.3997192382812,"",-1072.567749023438,"",-1065.260131835938,"",-1551.1597900390618,"",-2749.27783203125,"",-3243.56689453125
"POLES GECO2019","CO_2Deg2030","World","Price|Carbon","US$2010/t CO2","",0,0.0273580942302942,0.0160004254430532,3.407331943511963,"","","","",12.18672370910644,22.83216094970703,750.8323364257812,1401.8592529296882,2611.848876953125,4402.4375,"",7924.26220703125,"",11446.1669921875,"",14968.28515625,"",18489.9453125,"",22011.732421875
"POLES GECO2019","CO_BAU","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.66015625,38796.39453125,"","","","",43223.67578125,45807,46985.015625,47600.1484375,48499.70703125,48936.96875,"",49498.44921875,"",49357.51953125,"",50100.546875,"",50869.05078125,"",49442.12109375
"POLES GECO2019","CO_BAU","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1852.207763671875,"","","","",1650.3580322265618,2126.053955078125,2096.184814453125,1978.3311767578118,1813.1644287109368,1652.917236328125,"",1218.993530273438,"",534.2599487304689,"",-237.4869842529297,"",-969.6089477539062,"",-1496.317138671875
"POLES GECO2019","CO_BAU","World","Price|Carbon","US$2010/t CO2","",0,0.0273580942302942,0.0240173917263746,0.0240312758833169,"","","","",0.0217914637178182,0.0212750937789678,0.0222541540861129,0.0217126552015543,0.0218482092022895,0.0226342752575874,"",0.025015003979206002,"",0.0244385879486799,"",0.0300238877534866,"",0.0321364812552928,"",0.0346741341054439
"POLES GECO2019","CO_Bridge","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.63671875,38066.08203125,"","","","",39036.796875,35708.91015625,27599.595703125,21682.818359375,18399.11328125,16834.85546875,"",3444.15087890625,"",-12085.466796875,"",-8361.044921875,"",-5484.6083984375,"",-5576.138671875
"POLES GECO2019","CO_Bridge","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1853.01025390625,"","","","",1395.976806640625,1428.3623046875,-3127.81201171875,-3430.6962890625,-3576.653076171875,-3741.308349609375,"",-4080.044921875,"",-4473.8447265625,"",-5422.53955078125,"",-6079.525390625,"",-6243.12939453125
"POLES GECO2019","CO_Bridge","World","Price|Carbon","US$2010/t CO2","",0,0.0273580942302942,0.0160828661173582,1.4514311552047732,"","","","",12.105589866638178,23.493877410888672,487.6549377441406,952.172607421875,1417.0775146484382,1882.4451904296882,"",2831.669189453125,"",3780.893310546875,"",4730.1171875,"",5679.34130859375,"",6628.5654296875
"POLES GECO2019","CO_Bridge_notax","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.63671875,38066.10546875,"","","","",41386.67578125,42511.59375,23645.11328125,14829.607421875,11731.095703125,9383.7548828125,"",3181.233154296875,"",-2488.4091796875,"",-6353.83544921875,"",-8434.603515625,"",-7941.9208984375
"POLES GECO2019","CO_Bridge_notax","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1853.01025390625,"","","","",2004.2213134765618,2123.957763671875,750.4500732421875,803.929443359375,744.1415405273438,718.2965087890625,"",225.37994384765616,"",-26.16747856140137,"",-809.950927734375,"",-1966.06689453125,"",-2549.84814453125
"POLES GECO2019","CO_Bridge_notax","World","Price|Carbon","US$2010/t CO2","",0,0.0273580942302942,0.0160828661173582,1.444857120513916,"","","","",0,0,1608.0076904296882,3216.015380859375,4824.0234375,6432.03076171875,"",9648.046875,"",12864.0615234375,"",16080.0771484375,"",19296.09375,"",22512.109375
"POLES GECO2019","CO_CurPol","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.6328125,38187.25,"","","","",41219.80078125,43450.57421875,44740.55078125,45460.9765625,46396.7734375,46846.234375,"",47893.98046875,"",47548.96484375,"",48264.8515625,"",49352.56640625,"",47614.4140625
"POLES GECO2019","CO_CurPol","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1852.2274169921882,"","","","",1402.7359619140618,1430.501220703125,1285.455932617188,900.2926635742188,866.0054321289062,730.484375,"",178.4148101806641,"",-478.1473083496094,"",-1078.17236328125,"",-1672.9866943359382,"",-2068.703125
"POLES GECO2019","CO_CurPol","World","Price|Carbon","US$2010/t CO2","",0,0.0273580942302942,0.0160828679800033,1.218752145767212,"","","","",1.310072779655456,1.251329183578491,1.258254408836365,1.251692056655884,1.267090320587158,1.290188312530518,"",1.251754879951477,"",1.176625847816467,"",1.163528919219971,"",1.160194993019104,"",1.114914298057556
"POLES GECO2019","CO_GPP","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.63671875,38066.08203125,"","","","",39036.796875,35708.91015625,31767.2421875,29522.841796875,27781.751953125,26935.28515625,"",25609.7421875,"",24888.470703125,"",24996.9453125,"",24187.05078125,"",22428.888671875
"POLES GECO2019","CO_GPP","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1853.01025390625,"","","","",1395.976806640625,1428.3623046875,1313.004638671875,944.3724365234376,706.1914672851562,465.216796875,"",-89.7800521850586,"",-896.0513305664062,"",-1695.300048828125,"",-2499.41552734375,"",-2992.751953125
"POLES GECO2019","CO_GPP","World","Price|Carbon","US$2010/t CO2","",0,0.0273580942302942,0.0160828661173582,1.4514311552047732,"","","","",12.105589866638178,23.493877410888672,33.05046844482422,42.55843353271485,52.09147262573242,61.742042541503906,"",81.1631088256836,"",100.3728866577148,"",119.82827758789058,"",139.4102783203125,"",159.0009307861328
"POLES GECO2019","CO_GPP_notax","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.63671875,38065.88671875,"","","","",41366.1015625,42513.58984375,40074.0625,38985.296875,38928.32421875,38881.02734375,"",39344.01171875,"",38661.984375,"",40719.97265625,"",42070.640625,"",41350.19140625
"POLES GECO2019","CO_GPP_notax","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1853.01025390625,"","","","",2004.0313720703118,2123.7060546875,2102.727783203125,1988.1517333984368,1820.2322998046882,1656.123779296875,"",1217.298950195312,"",538.5565795898439,"",-230.34112548828116,"",-966.4201049804688,"",-1484.62255859375
"POLES GECO2019","CO_GPP_notax","World","Price|Carbon","US$2010/t CO2","",0,0.0273580942302942,0.0160828661173582,1.44455885887146,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"POLES GECO2019","CO_NDC_2050convergence","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.6328125,38107.76953125,"","","","",39720.37890625,39561.61328125,39183.3515625,37751.05078125,36609.04296875,36100.234375,"",33977.890625,"",30539.6640625,"",29099.9453125,"",27531.61328125,"",25560.205078125
"POLES GECO2019","CO_NDC_2050convergence","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1852.2274169921882,"","","","",980.8646240234376,35.12355422973633,-309.182373046875,-822.8970336914062,-1136.12841796875,-1423.4404296875,"",-2011.9710693359368,"",-2756.702392578125,"",-3447.659423828125,"",-3989.482421875,"",-4470.66455078125
"POLES GECO2019","CO_NDC_2050convergence","World","Price|Carbon","US$2010/t CO2","",0,0.0273580942302942,0.0160004254430532,5.104241371154785,"","","","",16.23293113708496,21.74815940856934,30.69120788574219,39.91047286987305,49.00957489013672,58.18855285644531,"",67.76184844970703,"",77.1420669555664,"",86.5168685913086,"",96.05226135253906,"",105.4630584716797
"POLES GECO2019","CO_NDCplus","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29513.373046875,33380.08203125,35853.6328125,38107.76953125,"","","","",39720.37890625,39561.61328125,39696,39849.65625,39872.29296875,40247.06640625,"",39490.5234375,"",37882.2265625,"",37302.03515625,"",36269.328125,"",34203.97265625
"POLES GECO2019","CO_NDCplus","World","Emissions|CO2|AFOLU","Mt CO2/yr","",2311.852294921875,1395.81201171875,1624.0133056640618,1852.2274169921882,"","","","",980.8646240234376,35.12355422973633,-253.4902038574219,-701.3113403320312,-964.7374877929688,-1193.619995117188,"",-1749.994873046875,"",-2514.8037109375,"",-3247.48828125,"",-3863.597412109375,"",-4391.46923828125
"POLES GECO2019","CO_NDCplus","World","Price|Carbon","US$2010/t CO2","",0,0.0273580942302942,0.0160004254430532,5.104241371154785,"","","","",16.23293113708496,21.74815940856934,24.86404228210449,27.75150299072266,30.375343322753896,33.08672714233398,"",37.509727478027344,"",41.35906600952149,"",46.4622917175293,"",51.14528274536133,"",55.4829216003418
"REMIND 1.6","EMF30_BCOC-EndU","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29273.0245353,32067.5853584,37080.701316199986,40973.5228788,"","","","",44256.701096699995,48205.5087578,52898.94562190001,57189.7183671,60660.9717735,63848.09408559999,"",68364.99345630001,"",68216.5719685,"",69013.6811362,"",66401.64120340001,"",65452.72124
"REMIND 1.6","EMF30_BCOC-EndU","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"REMIND 1.6","EMF30_Baseline","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29273.0245353,32067.5853584,36562.0951939,40895.4473135,"","","","",44726.171202599995,48842.44682860001,53407.3685526,57544.889523699996,61027.564754499996,64171.2377664,"",67771.8680435,"",67475.9389236,"",68003.5147527,"",65265.81080630001,"",64610.1529829
"REMIND 1.6","EMF30_Baseline","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"REMIND 1.6","EMF30_CH4-Only","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29273.0245353,32067.5853584,36971.5809638,40438.5676462,"","","","",42685.858080800004,45426.2594902,48706.5429558,51786.376349699996,54505.5580536,57336.2610925,"",62615.4287238,"",65087.9502017,"",68029.0591475,"",66292.5816472,"",63381.5002599
"REMIND 1.6","EMF30_CH4-Only","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"REMIND 1.6","EMF30_D_BCOC-Red","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29273.0245353,32067.5853584,36562.0951939,40895.4473135,"","","","",44726.171202599995,48842.44682860001,53407.3685526,57544.889523699996,61027.564754499996,64171.2377664,"",67771.8680435,"",67475.9389236,"",68003.5147527,"",65265.81080630001,"",64610.1529829
"REMIND 1.6","EMF30_D_BCOC-Red","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"REMIND 1.6","EMF30_D_CH4-ClimPolicy","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29273.0245353,32067.5853584,37176.5932704,41188.4803175,"","","","",44077.2358374,47025.363434599996,50361.6688672,53493.2214051,56358.4683276,59396.295248300004,"",64650.5462903,"",67274.3145053,"",71580.89390339999,"",66532.0742118,"",53347.0665696
"REMIND 1.6","EMF30_D_CH4-ClimPolicy","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"REMIND 1.6","EMF30_D_Frozen-CH4","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29273.0245353,32067.5853584,37291.35704790001,41618.4238386,"","","","",45155.6709556,49167.2740259,53679.9453227,57719.87292740001,61010.57592230001,64024.16275519999,"",68069.38106669999,"",67912.67653380001,"",68834.735771,"",66403.3772439,"",65409.02402869999
"REMIND 1.6","EMF30_D_Frozen-CH4","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"REMIND 1.6","EMF30_D_Frozen-EF","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29268.830530699997,32196.5638426,36709.920995,40827.8060168,"","","","",44760.442209,48980.3893141,53587.387353699996,57683.29232250001,61079.31702180001,64147.116710099996,"",67536.65584480001,"",67049.68008280001,"",67813.8017473,"",65421.688437,"",64715.32775210001
"REMIND 1.6","EMF30_D_Frozen-EF","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"REMIND 1.6","EMF30_D_Frozen-EF-EndU","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29268.830530699997,32207.4443168,36676.766344,40679.216931999996,"","","","",44499.3967267,48622.1494941,53191.156978600004,57340.3059142,60846.48009380001,64007.471694500004,"",67680.9417158,"",67458.5585867,"",68019.8632143,"",65529.5894333,"",64819.72943270001
"REMIND 1.6","EMF30_D_Frozen-EF-EndU","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"REMIND 1.6","EMF30_D_Frozen-EF-SLCF","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29268.830530699997,32207.958776099997,36687.3305967,40707.0348501,"","","","",44541.6738103,48675.9399372,53247.384627199994,57387.7330076,60879.659064,64019.13203459999,"",67648.39572100001,"",67382.17820780001,"",67972.9721176,"",65504.6420972,"",64804.3072767
"REMIND 1.6","EMF30_D_Frozen-EF-SLCF","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"REMIND 1.6","EMF30_SLCF","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29273.0245353,32067.5853584,36873.3556566,40307.436447,"","","","",43016.58124119999,46734.498950199995,51308.8839388,55600.118855400004,59088.857758800004,62333.09118559999,"",67305.5008642,"",67612.0139113,"",68822.153448,"",66295.1292404,"",63856.6428112
"REMIND 1.6","EMF30_SLCF","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"REMIND 1.6","EMF30_Slower-Action","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29273.0245353,32067.5853584,36803.3792153,40459.49830940001,"","","","",39258.3545383,38796.972825900004,39452.2584795,40177.277470199995,40645.9264829,41366.8645286,"",42413.1272024,"",43480.4911623,"",45601.454917,"",45896.0843814,"",45702.93165
"REMIND 1.6","EMF30_Slower-Action","World","Price|Carbon","US$2010/t CO2","",0,0,2.12346904,6.55089017,"","","","",20.55214216,21.04291805,21.86240276,23.27384466,24.81354645,26.54112912,"",30.42781533,"",35.3325588,"",41.15792791,"",47.75428438,"",55.21853128
"REMIND 1.6","EMF30_Slower-Action+SLCF","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29273.0245353,32067.5853584,36445.1046629,39361.6342647,"","","","",38058.2453179,37230.1544845,37663.469041000004,38180.7174932,38467.4668705,39138.772102999996,"",40457.4039966,"",42848.7363165,"",46399.017949,"",46885.7348548,"",46101.59899419999
"REMIND 1.6","EMF30_Slower-Action+SLCF","World","Price|Carbon","US$2010/t CO2","",0,0,2.12766609,6.61009899,"","","","",21.46450955,22.50725477,23.53843965,25.176965,26.84091025,28.59112553,"",32.55627155,"",37.24688616,"",42.55430806,"",48.47654911,"",55.21687776
"REMIND 1.6","EMF30_Slower-to-faster","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29273.0245353,32067.5853584,36803.3792153,40459.49830940001,"","","","",39258.3545383,38796.972825900004,33707.2808721,27710.8203459,21974.8054687,19083.851651099998,"",13054.5976693,"",6286.066684,"",-140.5303794,"",-6355.5999361,"",-11177.5246281
"REMIND 1.6","EMF30_Slower-to-faster","World","Price|Carbon","US$2010/t CO2","",0,0,2.12346904,6.55089017,"","","","",20.55214216,21.04291805,61.63058781,78.65924539,100.38978983,128.12449771,"",208.70346343,"",339.95605985,"",553.74176121,"",901.98081182,"",1469.24995591
"REMIND 1.6","EMF30_Slower-to-faster+SLCF","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29273.0245353,32067.5853584,36445.1046629,39361.6342647,"","","","",38058.2453179,37230.1544845,32336.5324995,26730.4593918,21353.7331948,18719.5568098,"",13121.989359700001,"",6477.6397476,"",41.6179658,"",-6282.3257232,"",-11115.2469348
"REMIND 1.6","EMF30_Slower-to-faster+SLCF","World","Price|Carbon","US$2010/t CO2","",0,0,2.12766609,6.61009899,"","","","",21.46450955,22.50725477,61.63002098,78.65667777,100.38964177,128.12683664,"",208.70737778,"",339.95600826,"",553.69874692,"",901.91592128,"",1469.21521164
"REMIND 1.6","EMF30_Slower-to-faster+SLCF+HFC","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","",29273.0245353,32067.5853584,36445.1046629,39361.6342647,"","","","",38058.2453179,37230.1544845,32341.284194099997,26742.5161123,21369.745897,18724.648363199998,"",13118.6809047,"",6501.1359444,"",87.84497490000004,"",-6228.7433841,"",-11090.1470778
