Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2021,2022,2023,2024,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.2,EN_INDCi2030_1400,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,2595.594,2135.9029,1015.7545,-48.9592,-1319.1183,-2190.0984,-2265.6454,-2077.9481,-2011.3799,-2462.5219,-2829.6349,-2747.6177,-2501.301,-2227.905,-1973.0272,-1737.3608
AIM/CGE 2.2,EN_INDCi2030_1400f,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,39349.4904,39715.3351,35560.9724,30152.2853,29502.0021,27305.4233,24041.2154,20431.5174,15662.6658,9853.7367,5257.892,1070.2345,-2501.1898,-3771.342,-3974.2531,-4189.1022
AIM/CGE 2.2,EN_INDCi2030_1400f,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,2595.594,2135.9029,1015.7545,-26.4325,-1183.7699,-1846.5406,-1839.1625,-1668.1801,-1616.8902,-1964.7481,-2555.2652,-2699.3231,-2549.8389,-2337.0725,-2136.3864,-1923.6402
AIM/CGE 2.2,EN_INDCi2030_1600,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,39349.4904,39715.3351,35560.9724,31421.442,30567.7399,28381.7407,25234.3045,21776.2523,17696.5307,12125.8389,7143.5065,2742.9898,2397.0637,2168.0625,1927.0146,1703.1074
AIM/CGE 2.2,EN_INDCi2030_1600,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,2595.594,2135.9029,1015.7545,-12.65,-1111.355,-1697.9221,-1675.1535,-1509.7609,-1461.6905,-1762.8619,-2343.7045,-2615.7641,-2504.9778,-2278.1066,-2039.1374,-1817.2423
AIM/CGE 2.2,EN_INDCi2030_1600f,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,39349.4904,39715.3351,35560.9724,32716.4401,31569.1862,29378.7131,26341.972,23033.2999,19116.0553,14384.5499,9002.7676,4453.8095,950.1742,-727.9668,-972.3977,-1205.0266
AIM/CGE 2.2,EN_INDCi2030_1600f,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,2595.594,2135.9029,1015.7545,2.83,-1016.3137,-1515.6603,-1479.3246,-1326.3142,-1293.5753,-1546.8944,-2095.407,-2555.3057,-2565.5293,-2375.993,-2151.369,-1926.848
AIM/CGE 2.2,EN_INDCi2030_1800,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,39349.4904,39715.3351,35560.9724,34619.7841,33191.1092,31034.6076,28191.8885,25128.757,21484.7518,17444.8364,12417.0098,7456.8146,4217.8936,2940.6195,2715.1968,2484.5255
AIM/CGE 2.2,EN_INDCi2030_1800,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,2595.594,2135.9029,1015.7545,36.4834,-849.0146,-1247.4432,-1208.0865,-1084.4078,-1071.6778,-1287.8917,-1782.7262,-2354.4048,-2567.537,-2441.8508,-2218.512,-1989.8609
AIM/CGE 2.2,EN_INDCi2030_1800f,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,39349.4904,39715.3351,35560.9724,34619.7841,33191.1092,31034.6076,28191.8885,25128.757,21484.7518,17444.8364,12417.0098,7456.8146,4217.8936,2940.6195,2715.1968,2484.5255
