"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2100_NDCp","World","Emissions|N2O","kt N2O/yr",7823.050907760955,8323.237662940517,8829.970280347186,9347.948046784888,9764.86848050218,"","","","",10033.934966420791,10216.61531065458,10272.8026273166,10284.22703556785,10265.651535204079,10205.662034417719,10090.67477172055,9928.722430669495,"",9744.385799953225,"",9418.257488160238,"",8967.293611654948,"",8396.815235874894
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2100_NDCp","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38495.450684429336,"","","","",38516.61310428818,38354.19624952519,40381.90981133953,41362.82125954895,43160.581460642636,44401.013871759314,46142.24070727303,48077.783223779275,"",49514.3125653056,"",51220.82622358794,"",53284.14114758781,"",54831.77022594454
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2100_NDCp","World","Emissions|NH3","Mt NH3/yr",52.20191147558037,54.26209971494504,56.040584213613826,54.039349173765345,49.90773682356525,"","","","",48.71828454941407,47.43781817447268,46.70365047045732,45.759885520608094,45.11192147810454,44.37994602848939,43.94890942795071,43.56055401257672,"",42.8176698939559,"",41.467737722186605,"",43.36751176789383,"",37.76957432912296
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2100_NDCp","World","Emissions|NOx","Mt NO2/yr",109.86125095362101,118.4605268730653,115.12092911432751,113.9687804270614,108.5387443950675,"","","","",105.5290457249363,101.6396714272756,98.03094953863086,92.14390940763344,88.84892587384005,86.07218820981495,83.94550656936283,81.03058003854456,"",74.98411721817482,"",70.86735215261999,"",69.54538386346533,"",62.50861054094599
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2100_NDCp","World","Emissions|Sulfur","Mt SO2/yr",88.29698799973418,107.82396665333928,101.39622748993358,94.71739529963018,84.35644354467915,"","","","",77.72958686032709,73.84044901647648,68.95951762079157,66.58927208694679,63.15148993001796,58.74208773838274,56.958600853794756,55.42818044607574,"",49.89347647693582,"",42.04225024688154,"",38.15638354281355,"",33.551838625755465
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2100_NDCp","World","Emissions|BC","Mt BC/yr",6.9359797639423775,7.233430488991309,7.2530046846525025,6.955002544554381,6.3599671121305095,"","","","",6.057711313963705,5.763234336468043,5.556282624395026,5.344638542171151,5.059639039514281,4.763725536620499,4.498424485478974,4.226368331906297,"",3.530357631075983,"",2.864371397558108,"",2.8457967445003636,"",2.237191871245983
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2100_NDCp","World","Emissions|VOC","Mt VOC/yr",190.47660259788572,196.5417747865143,189.7530409521337,186.2852561483683,178.4625513834047,"","","","",175.04304608995758,170.83722297506867,168.6552055366216,162.9112031353024,157.6784569189187,152.02036322541932,144.7114443917887,137.1309282625301,"",124.0455660633121,"",111.4463740972954,"",122.1906990365531,"",103.082905795669
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2100_NDCp","World","Emissions|CH4","Mt CH4/yr",308.9992535092784,334.38102750382666,333.6615445187471,343.7528442680658,352.1817252172899,"","","","",346.8758385444365,338.5369241384059,334.0840449111768,325.9616816709056,317.2068038285517,303.946031864978,299.5923688049011,296.7910774486282,"",285.461653573693,"",277.6690544578436,"",275.271445604275,"",248.9306206055137
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000","World","Emissions|OC","Mt OC/yr",34.583380032421104,34.16415573509953,33.45854658569458,32.42058641002067,31.681649659449164,"","","","",27.439023250123572,23.203917800980392,21.500529168320647,19.907523659436514,18.3063743113163,16.80328149712113,15.47640751824714,14.1925794761721,"",12.13895627378093,"",10.74292917956464,"",9.409638817839012,"",8.810179788264252
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000","World","Emissions|CO","Mt CO/yr",856.3976510836443,894.7458382346159,861.9151058367484,843.8804170051218,804.6032292592319,"","","","",724.8627394966333,632.2879553197938,580.3089926065703,529.3255489362772,479.0602950406795,431.8562332909357,395.64090878673835,360.0225733120308,"",306.18547933473764,"",268.3863257245382,"",239.2837539392339,"",220.2417732084801
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000","World","Emissions|N2O","kt N2O/yr",7823.050907760955,8323.237662940517,8829.970280347186,9347.948046784888,9764.86848050218,"","","","",9625.912774353072,9503.308975153708,9298.2475276292,9003.973849779015,8696.800534092856,8334.563374684278,8015.074768722055,7739.238426992442,"",7246.339685877979,"",6761.854003332827,"",6640.624278479931,"",6446.656788445371
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38495.450684429336,"","","","",32245.41322235864,28250.43598949002,25547.872542764857,22409.03899596625,18446.33795383133,14724.851700416008,11838.464280148279,10102.33685331328,"",5724.813961792657,"",5039.896889511758,"",5682.061895604181,"",5887.9316700567615
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000","World","Emissions|NH3","Mt NH3/yr",52.20191147558037,54.26209971494504,56.040584213613826,54.039349173765345,49.90773682356525,"","","","",44.93601433189675,39.947342593544604,37.86805039430629,35.86369721283011,33.80239148935017,31.59551049967023,30.604682886208895,29.65743798650184,"",28.21536047491514,"",27.72684312991673,"",26.81761202609306,"",25.626990140868923
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000","World","Emissions|NOx","Mt NO2/yr",109.86125095362101,118.4605268730653,115.12092911432751,113.9687804270614,108.5387443950675,"","","","",94.17735190740689,83.02231334414272,75.16047132017331,68.4279813178077,62.694007980502775,58.037346792807284,56.45338644468389,55.67303754803465,"",53.67781376807415,"",53.50368439550932,"",52.18193530353647,"",49.461410558267595
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000","World","Emissions|Sulfur","Mt SO2/yr",88.29698799973418,107.82396665333928,101.39622748993358,94.71739529963018,84.35644354467915,"","","","",56.511257069599885,43.25506766146381,36.895436943089145,30.97410517266851,25.971780776708414,22.48174642222529,20.91335768296828,19.87159737045291,"",18.43415291134796,"",18.312135548479308,"",17.88829898177521,"",16.73528963135986
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000","World","Emissions|BC","Mt BC/yr",6.9359797639423775,7.233430488991309,7.2530046846525025,6.955002544554381,6.3599671121305095,"","","","",5.617117049239316,4.805873769946082,4.405485354328079,4.037478220769446,3.635804017511965,3.3015382087937613,3.00410034559277,2.7277880811897983,"",2.2441188225788893,"",1.890627965437212,"",1.6096166048989362,"",1.5528035036224508
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000","World","Emissions|VOC","Mt VOC/yr",190.47660259788572,196.5417747865143,189.7530409521337,186.2852561483683,178.4625513834047,"","","","",166.50722563963498,152.19555043556258,144.5573836731686,136.1139023760936,126.6450563661937,118.00334833405078,110.91181151881091,104.6643957342793,"",94.58439754121504,"",87.09032761524988,"",80.93552225513555,"",77.58477576033395
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000","World","Emissions|CH4","Mt CH4/yr",308.9992535092784,334.38102750382666,333.6615445187471,343.7528442680658,352.1817252172899,"","","","",302.01975450703236,269.2179852559609,249.1831619788685,227.10053627712884,200.0953790302676,179.4003380985622,165.2326509220353,157.9939559521756,"",146.95193434705558,"",144.53196354611342,"",141.25985843117408,"",134.9239442261572
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_COV","World","Emissions|OC","Mt OC/yr",34.583380032421104,34.16415573509953,33.45854658569458,32.42058641002067,31.68268127174757,"","","","",27.438771934272218,23.455828226635944,21.64090492700398,19.97190982914868,18.634105132366212,17.02983104132552,15.72920762282059,14.464494874217651,"",12.37291639072972,"",10.92398325991708,"",9.442918874016117,"",8.793651282987328
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_COV","World","Emissions|CO","Mt CO/yr",856.3976510836443,894.7458382346159,861.9151058367484,843.8804170051218,793.7098005247052,"","","","",717.9388560367784,637.8319409428411,580.5382617903476,531.8988952719324,486.8425814139811,437.6578689937236,402.3275770535807,366.69808273484,"",310.598730328815,"",272.2873628736106,"",240.8549041528335,"",220.73031004899718
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_COV","World","Emissions|N2O","kt N2O/yr",7823.050907760955,8323.237662940517,8829.970280347186,9347.948046784888,9623.870299563221,"","","","",9589.199119154338,9483.058322387184,9273.521531905824,8993.624173612909,8664.539390002938,8329.550217984865,8109.227623775664,7921.909101876921,"",7501.061148599853,"",6865.400605627868,"",6725.434869380889,"",6496.61790492968
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_COV","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,36716.205387277834,"","","","",29688.52577006055,27060.48217364058,24850.51846758436,22513.18738787486,19242.207535565758,15648.513842498782,12659.24201312134,10379.45237474146,"",6483.920886802473,"",4994.7684435464225,"",5613.200736339073,"",5833.632454611275
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_COV","World","Emissions|NH3","Mt NH3/yr",52.20191147558037,54.26209971494504,56.040584213613826,54.039349173765345,49.86938951356244,"","","","",45.18303742958827,40.47803484830242,38.479256428326146,36.40175435406695,34.17609184555516,31.79776131057051,31.13732395268869,30.439289525253987,"",29.09824331987884,"",28.249600837253517,"",27.19762915466372,"",25.835078088124362
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_COV","World","Emissions|NOx","Mt NO2/yr",109.86125095362101,118.4605268730653,115.12092911432751,113.9687804270614,105.2044210630912,"","","","",90.48744423627103,82.20720872389839,74.62602656363441,68.00914957730275,63.09901747614531,58.443594592792714,56.86436484178836,55.84911654946318,"",54.7233967487309,"",54.347264523472745,"",52.851165520389365,"",49.53639153519612
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_COV","World","Emissions|Sulfur","Mt SO2/yr",88.29698799973418,107.82396665333928,101.39622748993358,94.71739529963018,80.10632023523031,"","","","",53.74370144326007,43.26608127547411,36.51312795259483,31.352397044305892,26.452247679429878,22.91916531137155,21.314606707884646,20.111803747133447,"",18.74031592381618,"",18.6697610412163,"",18.01616013076855,"",16.61123910732246
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_COV","World","Emissions|BC","Mt BC/yr",6.9359797639423775,7.233430488991309,7.2530046846525025,6.955002544554381,6.205021978957385,"","","","",5.46111208551721,4.813472982313275,4.4045720788953755,4.043251736428253,3.679944144198361,3.3306570765133117,3.033528637640063,2.752254432419978,"",2.273658647217558,"",1.8983748266388134,"",1.6014908221332849,"",1.5319871416571862
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_COV","World","Emissions|VOC","Mt VOC/yr",190.47660259788572,196.5417747865143,189.7530409521337,186.2852561483683,177.0215004438181,"","","","",165.2211424176699,152.2669934994409,144.3253896469012,136.58568553924232,127.9460883114093,119.09030961470751,112.2608419253812,105.8925545968742,"",95.44044935019812,"",87.88883081771161,"",81.17692820935481,"",77.7561677253842
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_COV","World","Emissions|CH4","Mt CH4/yr",308.9992535092784,334.38102750382666,333.6615445187471,343.7528442680658,343.92780328746665,"","","","",292.4370543873492,264.43378498690794,244.6787804812313,223.9258237976279,200.6614610463295,177.5394767935123,165.1570375201743,157.1421383075691,"",149.47542102774608,"",144.25664389662907,"",140.1557272200908,"",129.9574039399854
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR10p","World","Emissions|OC","Mt OC/yr",34.583380032421104,34.16415573509953,33.45854658569458,32.42058641002067,31.66838668708663,"","","","",27.70467107395291,23.57256593664231,21.436120370053672,19.47682734360754,17.9008035720321,16.632486441037408,15.52248991649529,14.43774165771949,"",12.325322649594462,"",10.93112214838,"",9.467016188668095,"",8.933223000535698
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR10p","World","Emissions|CO","Mt CO/yr",856.3976510836443,894.7458382346159,861.9151058367484,843.8804170051218,805.7016002309523,"","","","",731.2087238166698,648.119672285457,588.2608102426561,524.9455328235558,468.88902842802213,424.8197479780371,391.57656023254503,360.4220581113314,"",305.47728961072886,"",275.05469998958966,"",245.150225704066,"",228.0812178670065
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR10p","World","Emissions|N2O","kt N2O/yr",7823.050907760955,8323.237662940517,8829.970280347186,9347.948046784888,9760.951635972664,"","","","",9651.371717948525,9544.018270456208,9242.362841449383,8813.602041973827,8385.723809603378,7982.403025248564,7679.579487189631,7436.411995173429,"",6981.856404196781,"",6701.4280421023295,"",6620.1176937544005,"",6544.397892842001
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR10p","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38668.57807910059,"","","","",35559.354519385866,32647.03872614649,28550.503581257013,23934.7122324574,18720.36868036979,13166.73865044949,9699.994344577479,7491.911824589664,"",4262.009127919921,"",5047.146471494988,"",5504.021949160864,"",5522.122732281062
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR10p","World","Emissions|NH3","Mt NH3/yr",52.20191147558037,54.26209971494504,56.040584213613826,54.039349173765345,49.91074861257002,"","","","",45.0339253749786,40.0149417275844,37.121249737731894,33.978500574487036,31.660043808391162,29.908740802082793,29.105513125358353,28.342927158700462,"",26.70591107617263,"",26.813180897569662,"",26.20374293510434,"",25.419374478971292
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR10p","World","Emissions|NOx","Mt NO2/yr",109.86125095362101,118.4605268730653,115.12092911432751,113.9687804270614,109.3847183958,"","","","",100.5860149631156,91.05879216715404,79.49831258656491,69.41071707104359,61.89075659471402,57.14545869504143,55.695644564425,54.97295102174074,"",53.586866330469974,"",56.19267641383408,"",54.75832734362806,"",52.038045905212876
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR10p","World","Emissions|Sulfur","Mt SO2/yr",88.29698799973418,107.82396665333928,101.39622748993358,94.71739529963018,85.6928408253185,"","","","",66.17812832436694,50.88519393124915,40.15573898759031,32.088074032303034,26.304753012019674,22.258467388558326,20.79446531003089,19.77350724388257,"",18.73807627414225,"",19.05209153415807,"",19.136271718458122,"",18.66632540584799
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR10p","World","Emissions|BC","Mt BC/yr",6.9359797639423775,7.233430488991309,7.2530046846525025,6.955002544554381,6.3954621907214335,"","","","",5.723746256648967,5.00538318662131,4.516009372295328,4.0309724587838485,3.5954074990163867,3.266187707963156,2.990007581428946,2.735504660127731,"",2.246860841500891,"",1.9397201104277288,"",1.6313052335765141,"",1.57856347529353
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR10p","World","Emissions|VOC","Mt VOC/yr",190.47660259788572,196.5417747865143,189.7530409521337,186.2852561483683,179.077647256475,"","","","",167.912392123897,155.01004635295192,145.8907775894468,134.75443573156758,124.05211663837221,116.13142125956699,109.84587449077739,104.39255891042342,"",94.17986918468179,"",88.70684918261807,"",82.44652595090147,"",79.22742666609035
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR10p","World","Emissions|CH4","Mt CH4/yr",308.9992535092784,334.38102750382666,333.6615445187471,343.7528442680658,350.2824437189344,"","","","",311.5037123111634,278.04144224669983,248.5181080366862,220.1497989979448,188.93253066601883,164.79731541848759,152.227183081837,145.42941606184232,"",138.1074541558518,"",144.63531876851619,"",146.14845666978349,"",145.7189885825499
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR1p","World","Emissions|OC","Mt OC/yr",34.583380032421104,34.16415573509953,33.45854658569458,32.42058641002067,31.68285533281405,"","","","",26.834711995692395,22.1411280848939,20.7325894725457,19.34629021552432,18.09456378382512,16.87580625883634,15.88699993781285,14.87150220606275,"",13.193378261159038,"",11.404931018889561,"",10.17246690045501,"",9.69974275843575
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR1p","World","Emissions|CO","Mt CO/yr",856.3976510836443,894.7458382346159,861.9151058367484,843.8804170051218,803.8872361047577,"","","","",707.9469003342211,604.9941525122313,557.7950406666314,514.6966865310624,474.0060551713401,436.4177818300898,412.2165374551718,385.58904547447264,"",336.126986008706,"",286.1471621814364,"",253.38169798210092,"",233.45914188812267
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR1p","World","Emissions|N2O","kt N2O/yr",7823.050907760955,8323.237662940517,8829.970280347186,9347.948046784888,9765.862193439702,"","","","",9502.628011972714,9262.01855578846,9092.641433658884,8854.75959964962,8602.636897609513,8321.327938476088,8160.596713060058,8013.641296402915,"",7563.739729587024,"",7043.307538318189,"",6902.802516824172,"",6730.11849925751
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR1p","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38156.93700053,"","","","",29517.97423317358,23742.36530539663,20189.588038217902,17584.743328771598,15437.585277204531,13537.48763396172,12745.57521009293,12045.08748553526,"",9598.434789719793,"",7944.155332683202,"",7340.625397679351,"",6737.59545717556
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR1p","World","Emissions|NH3","Mt NH3/yr",52.20191147558037,54.26209971494504,56.040584213613826,54.039349173765345,49.901657478842964,"","","","",44.01443859329343,38.175958608262185,36.09349706050594,34.09299908171973,32.99432827662125,31.50670825461559,31.055219465621647,30.57317546485475,"",29.590625763881842,"",29.230265813045392,"",28.374943624152042,"",27.38481984352491
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR1p","World","Emissions|NOx","Mt NO2/yr",109.86125095362101,118.4605268730653,115.12092911432751,113.9687804270614,107.2239052235787,"","","","",90.76358955776449,77.91464012475541,70.24612505447978,63.959650691796426,60.11020165792225,57.27470279483815,57.08022571508828,56.95913322962532,"",55.77054846355682,"",54.242827312082156,"",52.097271878250105,"",49.58400896550965
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR1p","World","Emissions|Sulfur","Mt SO2/yr",88.29698799973418,107.82396665333928,101.39622748993358,94.71739529963018,85.38952026877051,"","","","",57.11070296684485,43.82496645617489,37.26202960478275,29.883456408398963,25.384379282469183,22.238793017492817,21.178991635002014,20.479703642904692,"",18.712976796881932,"",17.60737792861643,"",16.62701082646944,"",15.69556343222883
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR1p","World","Emissions|BC","Mt BC/yr",6.9359797639423775,7.233430488991309,7.2530046846525025,6.955002544554381,6.339194825785046,"","","","",5.457385048341363,4.641879792959998,4.263438063976307,3.930262793365813,3.5965060041643486,3.3197779357855333,3.103318298767861,2.8884526531891157,"",2.467862016488294,"",2.0371479747208117,"",1.7341198751724967,"",1.667266018293971
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR1p","World","Emissions|VOC","Mt VOC/yr",190.47660259788572,196.5417747865143,189.7530409521337,186.2852561483683,177.7353476852339,"","","","",162.2430480190248,145.1825542480859,138.21882734103409,131.3720869036402,124.1994719203319,117.98549441691549,114.1607451050134,110.04529010072599,"",101.005196163689,"",91.17665449312119,"",83.38411931850275,"",79.47910673023252
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR1p","World","Emissions|CH4","Mt CH4/yr",308.9992535092784,334.38102750382666,333.6615445187471,343.7528442680658,352.9520466323252,"","","","",289.5934039040943,253.53765412964367,235.9909774147456,217.03194862599392,196.90946818121031,178.86563118762908,169.354213209397,163.1960069389316,"",153.1735314136163,"",147.9692703484671,"",143.12086043949267,"",138.2092379020438
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR2p","World","Emissions|OC","Mt OC/yr",34.583380032421104,34.16415573509953,33.45854658569458,32.42058641002067,31.6752937045682,"","","","",26.97890903807784,22.497146062719178,21.03911671200506,19.6012978611979,18.313098726682263,17.05459829066499,15.83102725752864,14.515049093162009,"",12.96513828891768,"",11.31026175472986,"",9.680025244143241,"",9.038816810720958
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR2p","World","Emissions|CO","Mt CO/yr",856.3976510836443,894.7458382346159,861.9151058367484,843.8804170051218,804.1383526475126,"","","","",713.6385315401802,614.6672430783807,567.4031531363273,523.657881030086,482.2493187459268,440.1677938338838,409.5277409722371,375.6641815495336,"",327.7039623665077,"",281.5357024275647,"",240.8368148404442,"",220.28516132427768
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR2p","World","Emissions|N2O","kt N2O/yr",7823.050907760955,8323.237662940517,8829.970280347186,9347.948046784888,9768.326956570429,"","","","",9519.460669708636,9327.463705256103,9165.8015549259,8929.884520715696,8681.309608902444,8364.625013061996,8176.77969783116,7996.419083012917,"",7521.7044283169935,"",6898.2134196830175,"",6621.021317910854,"",6433.237170657329
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR2p","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38169.227148418264,"","","","",30603.98344881843,25779.81948567979,22509.33801791694,19834.10302623623,17368.59544180932,14796.57148576096,13255.33101601099,11979.361515836621,"",8321.11081961819,"",6025.701089809992,"",5665.167030732947,"",5863.508371214864
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR2p","World","Emissions|NH3","Mt NH3/yr",52.20191147558037,54.26209971494504,56.040584213613826,54.039349173765345,49.90659470316292,"","","","",44.31329171627085,38.8773416628551,36.67748710656337,34.560740430551704,33.272060012870625,31.644496992819,31.06137368957493,30.39752536089755,"",29.41783721381979,"",28.5113223202073,"",27.22881811406571,"",26.04783105819799
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR2p","World","Emissions|NOx","Mt NO2/yr",109.86125095362101,118.4605268730653,115.12092911432751,113.9687804270614,107.0664274593157,"","","","",91.10976029044542,79.49399729769138,72.17161601559566,66.55892032544222,62.014851501194784,58.08049206617056,57.349603411070824,56.7387066925554,"",55.39999245312083,"",53.69945955866184,"",51.20902515501209,"",48.88438141902378
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR2p","World","Emissions|Sulfur","Mt SO2/yr",88.29698799973418,107.82396665333928,101.39622748993358,94.71739529963018,84.59038524625815,"","","","",58.65299760916236,43.71410323208822,37.13719357623013,31.47934365708974,26.071881724725014,22.43947664317551,21.29290445623086,20.425846157500718,"",18.59389136041005,"",17.55864635463295,"",16.69105477893974,"",15.86029357323387
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR2p","World","Emissions|BC","Mt BC/yr",6.9359797639423775,7.233430488991309,7.2530046846525025,6.955002544554381,6.333065373926492,"","","","",5.516780297053287,4.718544118399653,4.33299954463367,3.998411315198015,3.6559821568332715,3.355413947875201,3.096393480396176,2.831727562759965,"",2.4170014855177664,"",2.004450760443153,"",1.642835405589775,"",1.5728049656838632
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR2p","World","Emissions|VOC","Mt VOC/yr",190.47660259788572,196.5417747865143,189.7530409521337,186.2852561483683,177.93507712204553,"","","","",163.59078145867318,147.7171229399573,140.8382511083799,134.08308514771002,126.76699191458971,119.20142576017722,113.781796126404,108.2618010951102,"",98.93153773141016,"",89.74093793610916,"",80.80324768506803,"",77.12665354666996
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR2p","World","Emissions|CH4","Mt CH4/yr",308.9992535092784,334.38102750382666,333.6615445187471,343.7528442680658,352.26543337298517,"","","","",297.1099949245252,262.76235478014434,242.80968969306716,222.55238294254391,199.2713157479442,180.32575911806092,169.4022433846175,162.6306715653009,"",152.9687832745819,"",143.8207258419,"",137.7872428981467,"",132.8486978714703
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR3p","World","Emissions|OC","Mt OC/yr",34.583380032421104,34.16415573509953,33.45854658569458,32.42058641002067,31.66848348770062,"","","","",27.184109569389292,22.8130903254246,21.207273094542263,19.66476421856406,18.36612412066555,16.827271855657028,15.52990359031259,14.26390791834611,"",12.805309044236019,"",11.20790636547204,"",9.658225585999867,"",8.963447278288637
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR3p","World","Emissions|CO","Mt CO/yr",856.3976510836443,894.7458382346159,861.9151058367484,843.8804170051218,804.0667372028612,"","","","",717.5102919232694,621.7686504093411,571.34796336803,525.4149246404834,482.69981608101716,433.8567890785255,399.5568919737622,364.64983759229386,"",320.7783643390956,"",277.033151215497,"",240.73772203289022,"",219.4353264552904
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR3p","World","Emissions|N2O","kt N2O/yr",7823.050907760955,8323.237662940517,8829.970280347186,9347.948046784888,9766.044181508478,"","","","",9591.067884933183,9448.550231985768,9244.839488141626,8978.47647747485,8698.115099768216,8346.76597268395,8118.015665956234,7912.725520476571,"",7473.6911092085775,"",6873.0421395042185,"",6635.004728105643,"",6383.953577520221
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR3p","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",26469.27410025705,30784.244921159,33161.58808025827,37419.73414582487,38198.07065741665,"","","","",31028.08815382109,27077.972427822042,23834.89781155295,20792.5873689349,17900.6646811127,14980.52415809376,12910.15258350499,11358.58762248804,"",7282.287337197697,"",5015.088204675694,"",5634.7436407338355,"",5880.880560528293
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR3p","World","Emissions|NH3","Mt NH3/yr",52.20191147558037,54.26209971494504,56.040584213613826,54.039349173765345,49.90582944399139,"","","","",44.55808485742471,39.37006920049757,37.639301642887226,35.757516101077954,33.81256121610399,31.620592213463894,30.975804800531897,30.331289448223572,"",29.37124314245579,"",28.475955645463877,"",27.22342283888598,"",25.85475615653574
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR3p","World","Emissions|NOx","Mt NO2/yr",109.86125095362101,118.4605268730653,115.12092911432751,113.9687804270614,107.1459410681813,"","","","",91.95805253146523,81.13911309262025,73.36699679743029,67.2828950857484,62.470777728412855,58.06523786140193,56.74764749256559,55.93939341781882,"",54.79824031318756,"",53.137687828542326,"",51.39539383069043,"",48.97188585424941
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR3p","World","Emissions|Sulfur","Mt SO2/yr",88.29698799973418,107.82396665333928,101.39622748993358,94.71739529963018,83.33045917141725,"","","","",58.35260371851369,45.15931719647502,37.862795155452005,31.95019895086771,26.35824138131633,22.56239715481234,21.23929936978812,20.182625745157512,"",18.38558110977405,"",17.42016491107815,"",16.79691764777724,"",16.04617640991947
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR3p","World","Emissions|BC","Mt BC/yr",6.9359797639423775,7.233430488991309,7.2530046846525025,6.955002544554381,6.33191672971209,"","","","",5.573121739004278,4.789816758580285,4.376703964928663,4.020390739512131,3.6658563107267166,3.316845951707565,3.034677995137372,2.768341347044583,"",2.3699291496103547,"",1.965569066346969,"",1.6411131693606842,"",1.565249911083904
